# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 25 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.67997e-01
4.500e+00 	 2.15127e-01
4.750e+00 	 2.65750e-01
5.000e+00 	 3.48303e-01
5.250e+00 	 5.22645e-01
5.500e+00 	 7.70738e-01
5.750e+00 	 1.09126e+00
6.000e+00 	 1.49122e+00
6.250e+00 	 2.05754e+00
6.500e+00 	 2.57556e+00
6.750e+00 	 3.21458e+00
7.000e+00 	 3.75977e+00
7.250e+00 	 4.39692e+00
7.500e+00 	 4.92246e+00
7.750e+00 	 5.59913e+00
8.000e+00 	 6.34645e+00
8.250e+00 	 6.68748e+00
8.500e+00 	 7.07084e+00
8.750e+00 	 7.44062e+00
9.000e+00 	 7.75578e+00
9.250e+00 	 8.07558e+00
9.500e+00 	 8.25431e+00
9.750e+00 	 8.55717e+00
1.000e+01 	 8.77450e+00
1.025e+01 	 8.75242e+00
1.050e+01 	 8.58708e+00
1.075e+01 	 8.84391e+00
1.100e+01 	 8.69576e+00
1.125e+01 	 9.80225e+00
1.150e+01 	 9.30226e+00
1.175e+01 	 9.13896e+00
1.200e+01 	 8.97644e+00
1.225e+01 	 8.66998e+00
1.250e+01 	 8.54828e+00
1.275e+01 	 8.48830e+00
1.300e+01 	 8.32038e+00
1.325e+01 	 8.00732e+00
1.350e+01 	 7.86533e+00
1.375e+01 	 7.66752e+00
1.400e+01 	 7.43199e+00
1.425e+01 	 7.25878e+00
1.450e+01 	 7.12065e+00
1.475e+01 	 6.87699e+00
1.500e+01 	 6.70143e+00
1.525e+01 	 6.48855e+00
1.550e+01 	 6.32505e+00
1.575e+01 	 6.13921e+00
1.600e+01 	 5.88529e+00
1.625e+01 	 5.75859e+00
1.650e+01 	 5.54429e+00
1.675e+01 	 5.39453e+00
1.700e+01 	 5.18084e+00
1.725e+01 	 5.02768e+00
1.750e+01 	 4.83091e+00
1.775e+01 	 4.69302e+00
1.800e+01 	 4.49995e+00
1.825e+01 	 4.31387e+00
1.850e+01 	 4.15807e+00
1.875e+01 	 4.02456e+00
1.900e+01 	 3.81942e+00
1.925e+01 	 3.62596e+00
1.950e+01 	 3.58116e+00
1.975e+01 	 3.35979e+00
2.000e+01 	 5.11740e+00
2.025e+01 	 5.88964e+00
2.050e+01 	 3.16408e+00
2.075e+01 	 2.69902e+00
2.100e+01 	 2.58906e+00
2.125e+01 	 2.45811e+00
2.150e+01 	 2.25382e+00
2.175e+01 	 2.14307e+00
2.200e+01 	 2.01254e+00
2.225e+01 	 1.80457e+00
2.250e+01 	 1.94500e+00
2.275e+01 	 2.14535e+00
2.300e+01 	 1.54375e+00
2.325e+01 	 1.32712e+00
2.350e+01 	 1.06843e+00
2.375e+01 	 9.27774e-01
2.400e+01 	 8.19129e-01
2.425e+01 	 6.49477e-01
2.450e+01 	 4.99124e-01
2.475e+01 	 3.24547e-01
2.500e+01 	 1.36347e-01
2.525e+01 	 1.59611e-02
2.550e+01 	 2.56431e-02
2.575e+01 	 1.56265e-02
2.600e+01 	 1.88585e-02
2.625e+01 	 1.54477e-02
2.650e+01 	 1.50999e-02
2.675e+01 	 1.81110e-02
2.700e+01 	 1.42024e-02
2.725e+01 	 1.31841e-02
2.750e+01 	 1.40019e-02
2.775e+01 	 1.36875e-02
2.800e+01 	 1.30802e-02
2.825e+01 	 1.12762e-02
2.850e+01 	 1.31731e-02
2.875e+01 	 9.22866e-03
2.900e+01 	 1.08555e-02
2.925e+01 	 9.73716e-03
2.950e+01 	 7.54939e-03
2.975e+01 	 8.29316e-03
3.000e+01 	 9.43586e-03
3.025e+01 	 7.45686e-03
3.050e+01 	 8.71034e-03
3.075e+01 	 4.75168e-03
3.100e+01 	 7.50591e-03
3.125e+01 	 6.38160e-03
3.150e+01 	 6.84294e-03
