# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 36 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 8.54845e-02
4.500e+00 	 5.98411e-02
4.750e+00 	 1.19305e-01
5.000e+00 	 1.47448e-01
5.250e+00 	 1.42861e-01
5.500e+00 	 3.18439e-01
5.750e+00 	 4.59112e-01
6.000e+00 	 6.79213e-01
6.250e+00 	 8.87869e-01
6.500e+00 	 1.23300e+00
6.750e+00 	 1.52929e+00
7.000e+00 	 1.80066e+00
7.250e+00 	 2.25741e+00
7.500e+00 	 2.55269e+00
7.750e+00 	 2.89342e+00
8.000e+00 	 3.40455e+00
8.250e+00 	 3.63007e+00
8.500e+00 	 3.86338e+00
8.750e+00 	 4.17573e+00
9.000e+00 	 4.50917e+00
9.250e+00 	 4.81503e+00
9.500e+00 	 4.84435e+00
9.750e+00 	 5.05010e+00
1.000e+01 	 5.67422e+00
1.025e+01 	 6.15425e+00
1.050e+01 	 4.32680e+00
1.075e+01 	 5.25062e+00
1.100e+01 	 5.37746e+00
1.125e+01 	 6.25908e+00
1.150e+01 	 5.88221e+00
1.175e+01 	 5.97193e+00
1.200e+01 	 5.91060e+00
1.225e+01 	 5.72570e+00
1.250e+01 	 5.67162e+00
1.275e+01 	 5.94015e+00
1.300e+01 	 5.49063e+00
1.325e+01 	 5.47048e+00
1.350e+01 	 5.34166e+00
1.375e+01 	 5.32784e+00
1.400e+01 	 5.28984e+00
1.425e+01 	 5.17355e+00
1.450e+01 	 5.11963e+00
1.475e+01 	 5.00268e+00
1.500e+01 	 4.92051e+00
1.525e+01 	 4.84210e+00
1.550e+01 	 4.75197e+00
1.575e+01 	 4.73521e+00
1.600e+01 	 4.54153e+00
1.625e+01 	 4.50933e+00
1.650e+01 	 4.41068e+00
1.675e+01 	 4.30251e+00
1.700e+01 	 4.25634e+00
1.725e+01 	 4.08183e+00
1.750e+01 	 4.09377e+00
1.775e+01 	 3.98009e+00
1.800e+01 	 3.89168e+00
1.825e+01 	 3.80177e+00
1.850e+01 	 3.79573e+00
1.875e+01 	 3.66825e+00
1.900e+01 	 3.69711e+00
1.925e+01 	 3.53671e+00
1.950e+01 	 3.71283e+00
1.975e+01 	 3.62277e+00
2.000e+01 	 2.28397e+01
2.025e+01 	 3.33088e+01
2.050e+01 	 6.30042e+00
2.075e+01 	 2.88411e+00
2.100e+01 	 3.07629e+00
2.125e+01 	 2.87257e+00
2.150e+01 	 2.91941e+00
2.175e+01 	 2.71583e+00
2.200e+01 	 2.91390e+00
2.225e+01 	 2.37540e+00
2.250e+01 	 5.15429e+00
2.275e+01 	 8.88544e+00
2.300e+01 	 4.08458e+00
2.325e+01 	 3.14598e+00
2.350e+01 	 2.10434e+00
2.375e+01 	 2.02034e+00
2.400e+01 	 1.97977e+00
2.425e+01 	 1.94210e+00
2.450e+01 	 1.92174e+00
2.475e+01 	 1.80984e+00
2.500e+01 	 1.84088e+00
2.525e+01 	 1.76518e+00
2.550e+01 	 1.72487e+00
2.575e+01 	 1.69907e+00
2.600e+01 	 1.65034e+00
2.625e+01 	 1.56612e+00
2.650e+01 	 1.57305e+00
2.675e+01 	 1.49393e+00
2.700e+01 	 1.49002e+00
2.725e+01 	 1.40595e+00
