# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 50 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 5.31520e-09
4.500e+00 	 5.13223e-04
4.750e+00 	 1.36639e-02
5.000e+00 	 6.45714e-02
5.250e+00 	 3.95156e-02
5.500e+00 	 1.25814e-01
5.750e+00 	 2.10764e-01
6.000e+00 	 3.10907e-01
6.250e+00 	 4.51093e-01
6.500e+00 	 5.82582e-01
6.750e+00 	 7.90482e-01
7.000e+00 	 9.45947e-01
7.250e+00 	 1.20449e+00
7.500e+00 	 1.33565e+00
7.750e+00 	 1.65642e+00
8.000e+00 	 1.96577e+00
8.250e+00 	 2.09732e+00
8.500e+00 	 2.29091e+00
8.750e+00 	 2.52331e+00
9.000e+00 	 2.86995e+00
9.250e+00 	 3.19006e+00
9.500e+00 	 3.10806e+00
9.750e+00 	 3.19466e+00
1.000e+01 	 4.07849e+00
1.025e+01 	 4.88196e+00
1.050e+01 	 2.03241e+00
1.075e+01 	 3.20316e+00
1.100e+01 	 3.64631e+00
1.125e+01 	 4.26128e+00
1.150e+01 	 4.04780e+00
1.175e+01 	 4.17368e+00
1.200e+01 	 4.04279e+00
1.225e+01 	 4.04627e+00
1.250e+01 	 4.02186e+00
1.275e+01 	 4.44086e+00
1.300e+01 	 3.73508e+00
1.325e+01 	 3.93339e+00
1.350e+01 	 3.90173e+00
1.375e+01 	 3.96387e+00
1.400e+01 	 3.81651e+00
1.425e+01 	 3.82528e+00
1.450e+01 	 3.84644e+00
1.475e+01 	 3.75018e+00
1.500e+01 	 3.78391e+00
1.525e+01 	 3.66102e+00
1.550e+01 	 3.60363e+00
1.575e+01 	 3.62966e+00
1.600e+01 	 3.53455e+00
1.625e+01 	 3.54052e+00
1.650e+01 	 3.45933e+00
1.675e+01 	 3.39936e+00
1.700e+01 	 3.38926e+00
1.725e+01 	 3.33031e+00
1.750e+01 	 3.22459e+00
1.775e+01 	 3.23346e+00
1.800e+01 	 3.22372e+00
1.825e+01 	 3.15079e+00
1.850e+01 	 3.13860e+00
1.875e+01 	 3.10526e+00
1.900e+01 	 3.06508e+00
1.925e+01 	 3.06142e+00
1.950e+01 	 3.37687e+00
1.975e+01 	 3.35637e+00
2.000e+01 	 3.42920e+01
2.025e+01 	 5.07898e+01
2.050e+01 	 8.16006e+00
2.075e+01 	 2.20158e+00
2.100e+01 	 2.85087e+00
2.125e+01 	 2.54297e+00
2.150e+01 	 2.55558e+00
2.175e+01 	 2.46984e+00
2.200e+01 	 2.73268e+00
2.225e+01 	 2.07434e+00
2.250e+01 	 6.47135e+00
2.275e+01 	 1.27580e+01
2.300e+01 	 4.82806e+00
2.325e+01 	 3.56215e+00
2.350e+01 	 1.83838e+00
2.375e+01 	 1.72896e+00
2.400e+01 	 1.70533e+00
2.425e+01 	 1.71930e+00
2.450e+01 	 1.65396e+00
2.475e+01 	 1.66639e+00
2.500e+01 	 1.64268e+00
2.525e+01 	 1.64088e+00
2.550e+01 	 1.61818e+00
2.575e+01 	 1.59000e+00
2.600e+01 	 1.55384e+00
2.625e+01 	 1.52982e+00
2.650e+01 	 1.54033e+00
2.675e+01 	 1.45376e+00
2.700e+01 	 1.48919e+00
2.725e+01 	 1.47237e+00
