# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 23 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.87908e-01
4.500e+00 	 2.36785e-01
4.750e+00 	 3.24601e-01
5.000e+00 	 4.00803e-01
5.250e+00 	 6.07235e-01
5.500e+00 	 9.20172e-01
5.750e+00 	 1.30062e+00
6.000e+00 	 1.78722e+00
6.250e+00 	 2.39519e+00
6.500e+00 	 3.00603e+00
6.750e+00 	 3.69005e+00
7.000e+00 	 4.33385e+00
7.250e+00 	 5.05812e+00
7.500e+00 	 5.60463e+00
7.750e+00 	 6.42689e+00
8.000e+00 	 7.14339e+00
8.250e+00 	 7.68314e+00
8.500e+00 	 7.90287e+00
8.750e+00 	 8.42741e+00
9.000e+00 	 8.74951e+00
9.250e+00 	 9.01570e+00
9.500e+00 	 9.12281e+00
9.750e+00 	 9.60551e+00
1.000e+01 	 9.64013e+00
1.025e+01 	 9.58144e+00
1.050e+01 	 9.57892e+00
1.075e+01 	 9.68801e+00
1.100e+01 	 9.50459e+00
1.125e+01 	 1.06339e+01
1.150e+01 	 1.00566e+01
1.175e+01 	 9.87255e+00
1.200e+01 	 9.68946e+00
1.225e+01 	 9.39022e+00
1.250e+01 	 9.15012e+00
1.275e+01 	 9.11614e+00
1.300e+01 	 8.80139e+00
1.325e+01 	 8.54964e+00
1.350e+01 	 8.35178e+00
1.375e+01 	 8.02055e+00
1.400e+01 	 7.88633e+00
1.425e+01 	 7.57828e+00
1.450e+01 	 7.42234e+00
1.475e+01 	 7.12754e+00
1.500e+01 	 6.92041e+00
1.525e+01 	 6.67548e+00
1.550e+01 	 6.40447e+00
1.575e+01 	 6.27396e+00
1.600e+01 	 5.98992e+00
1.625e+01 	 5.74526e+00
1.650e+01 	 5.55143e+00
1.675e+01 	 5.34749e+00
1.700e+01 	 5.17203e+00
1.725e+01 	 4.89723e+00
1.750e+01 	 4.71004e+00
1.775e+01 	 4.48240e+00
1.800e+01 	 4.28449e+00
1.825e+01 	 4.08447e+00
1.850e+01 	 3.81183e+00
1.875e+01 	 3.69248e+00
1.900e+01 	 3.42394e+00
1.925e+01 	 3.27136e+00
1.950e+01 	 3.08469e+00
1.975e+01 	 2.88048e+00
2.000e+01 	 2.68053e+00
2.025e+01 	 2.48435e+00
2.050e+01 	 2.27570e+00
2.075e+01 	 2.11314e+00
2.100e+01 	 1.87841e+00
2.125e+01 	 1.69638e+00
2.150e+01 	 1.53976e+00
2.175e+01 	 1.29282e+00
2.200e+01 	 1.09375e+00
2.225e+01 	 9.03644e-01
2.250e+01 	 6.74308e-01
2.275e+01 	 4.60758e-01
2.300e+01 	 1.54605e-01
2.325e+01 	 4.08534e-02
2.350e+01 	 2.00967e-02
2.375e+01 	 2.22142e-02
2.400e+01 	 2.16884e-02
2.425e+01 	 1.95370e-02
2.450e+01 	 2.04481e-02
2.475e+01 	 1.52743e-02
2.500e+01 	 1.84167e-02
2.525e+01 	 1.37239e-02
2.550e+01 	 1.89062e-02
2.575e+01 	 1.32824e-02
2.600e+01 	 1.64266e-02
2.625e+01 	 1.19561e-02
2.650e+01 	 1.41667e-02
2.675e+01 	 1.21747e-02
2.700e+01 	 1.15764e-02
2.725e+01 	 1.22016e-02
2.750e+01 	 9.91903e-03
2.775e+01 	 8.55315e-03
2.800e+01 	 6.92946e-03
2.825e+01 	 9.77478e-03
2.850e+01 	 6.43285e-03
2.875e+01 	 5.09530e-03
2.900e+01 	 1.00996e-02
2.925e+01 	 5.80394e-03
2.950e+01 	 5.92301e-03
2.975e+01 	 6.12763e-03
