# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 28 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.59725e-01
4.500e+00 	 1.42012e-01
4.750e+00 	 2.22799e-01
5.000e+00 	 2.46969e-01
5.250e+00 	 4.30037e-01
5.500e+00 	 5.85043e-01
5.750e+00 	 8.82219e-01
6.000e+00 	 1.17925e+00
6.250e+00 	 1.61247e+00
6.500e+00 	 2.07194e+00
6.750e+00 	 2.54048e+00
7.000e+00 	 3.03676e+00
7.250e+00 	 3.56284e+00
7.500e+00 	 4.00464e+00
7.750e+00 	 4.65985e+00
8.000e+00 	 5.22699e+00
8.250e+00 	 5.61782e+00
8.500e+00 	 5.79286e+00
8.750e+00 	 6.31260e+00
9.000e+00 	 6.56905e+00
9.250e+00 	 6.84716e+00
9.500e+00 	 6.98483e+00
9.750e+00 	 7.30815e+00
1.000e+01 	 7.62311e+00
1.025e+01 	 7.79453e+00
1.050e+01 	 7.08315e+00
1.075e+01 	 7.53881e+00
1.100e+01 	 7.56041e+00
1.125e+01 	 8.44600e+00
1.150e+01 	 8.08721e+00
1.175e+01 	 7.97598e+00
1.200e+01 	 7.90995e+00
1.225e+01 	 7.66007e+00
1.250e+01 	 7.63882e+00
1.275e+01 	 7.53133e+00
1.300e+01 	 7.44837e+00
1.325e+01 	 7.10557e+00
1.350e+01 	 7.02812e+00
1.375e+01 	 6.91187e+00
1.400e+01 	 6.78119e+00
1.425e+01 	 6.54942e+00
1.450e+01 	 6.51412e+00
1.475e+01 	 6.33881e+00
1.500e+01 	 6.12831e+00
1.525e+01 	 6.05793e+00
1.550e+01 	 5.82836e+00
1.575e+01 	 5.72687e+00
1.600e+01 	 5.55749e+00
1.625e+01 	 5.40362e+00
1.650e+01 	 5.29902e+00
1.675e+01 	 5.08071e+00
1.700e+01 	 4.99442e+00
1.725e+01 	 4.84465e+00
1.750e+01 	 4.71746e+00
1.775e+01 	 4.59431e+00
1.800e+01 	 4.42857e+00
1.825e+01 	 4.35880e+00
1.850e+01 	 4.13957e+00
1.875e+01 	 4.10153e+00
1.900e+01 	 3.92906e+00
1.925e+01 	 3.83074e+00
1.950e+01 	 3.79211e+00
1.975e+01 	 3.68586e+00
2.000e+01 	 1.08064e+01
2.025e+01 	 1.42163e+01
2.050e+01 	 4.26153e+00
2.075e+01 	 3.05986e+00
2.100e+01 	 2.95808e+00
2.125e+01 	 2.88382e+00
2.150e+01 	 2.74593e+00
2.175e+01 	 2.62827e+00
2.200e+01 	 2.59046e+00
2.225e+01 	 2.30229e+00
2.250e+01 	 3.31200e+00
2.275e+01 	 4.46966e+00
2.300e+01 	 2.70844e+00
2.325e+01 	 2.25173e+00
2.350e+01 	 1.78659e+00
2.375e+01 	 1.69590e+00
2.400e+01 	 1.62087e+00
2.425e+01 	 1.53237e+00
2.450e+01 	 1.43301e+00
2.475e+01 	 1.36351e+00
2.500e+01 	 1.27301e+00
2.525e+01 	 1.18645e+00
2.550e+01 	 1.09830e+00
2.575e+01 	 9.90994e-01
2.600e+01 	 9.24800e-01
2.625e+01 	 8.06684e-01
2.650e+01 	 7.06018e-01
2.675e+01 	 6.48172e-01
2.700e+01 	 5.33209e-01
2.725e+01 	 4.51018e-01
2.750e+01 	 3.18662e-01
2.775e+01 	 2.31155e-01
2.800e+01 	 6.70852e-02
2.825e+01 	 2.43486e-02
2.850e+01 	 7.18749e-03
2.875e+01 	 1.17580e-02
2.900e+01 	 1.00647e-02
2.925e+01 	 1.16118e-02
2.950e+01 	 7.50159e-03
2.975e+01 	 9.28126e-03
3.000e+01 	 7.26737e-03
3.025e+01 	 1.08692e-02
3.050e+01 	 6.83146e-03
3.075e+01 	 8.02900e-03
