# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 43 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.74186e-02
4.500e+00 	 4.48690e-02
4.750e+00 	 5.51190e-02
5.000e+00 	 7.35442e-02
5.250e+00 	 1.14440e-01
5.500e+00 	 1.90508e-01
5.750e+00 	 3.28622e-01
6.000e+00 	 4.11669e-01
6.250e+00 	 6.77301e-01
6.500e+00 	 8.17164e-01
6.750e+00 	 1.08369e+00
7.000e+00 	 1.29585e+00
7.250e+00 	 1.57361e+00
7.500e+00 	 1.81539e+00
7.750e+00 	 2.13111e+00
8.000e+00 	 2.53848e+00
8.250e+00 	 2.72316e+00
8.500e+00 	 2.87993e+00
8.750e+00 	 3.16047e+00
9.000e+00 	 3.53890e+00
9.250e+00 	 3.83393e+00
9.500e+00 	 3.80502e+00
9.750e+00 	 3.92312e+00
1.000e+01 	 4.72470e+00
1.025e+01 	 5.39621e+00
1.050e+01 	 2.86891e+00
1.075e+01 	 4.08203e+00
1.100e+01 	 4.35960e+00
1.125e+01 	 4.98214e+00
1.150e+01 	 4.84602e+00
1.175e+01 	 4.81727e+00
1.200e+01 	 4.87048e+00
1.225e+01 	 4.64326e+00
1.250e+01 	 4.80336e+00
1.275e+01 	 4.97073e+00
1.300e+01 	 4.53568e+00
1.325e+01 	 4.46865e+00
1.350e+01 	 4.55809e+00
1.375e+01 	 4.45977e+00
1.400e+01 	 4.49081e+00
1.425e+01 	 4.40230e+00
1.450e+01 	 4.34774e+00
1.475e+01 	 4.23141e+00
1.500e+01 	 4.27814e+00
1.525e+01 	 4.12045e+00
1.550e+01 	 4.13447e+00
1.575e+01 	 4.01582e+00
1.600e+01 	 3.98401e+00
1.625e+01 	 3.95543e+00
1.650e+01 	 3.79827e+00
1.675e+01 	 3.84759e+00
1.700e+01 	 3.70931e+00
1.725e+01 	 3.70123e+00
1.750e+01 	 3.58271e+00
1.775e+01 	 3.51539e+00
1.800e+01 	 3.51801e+00
1.825e+01 	 3.39943e+00
1.850e+01 	 3.42764e+00
1.875e+01 	 3.36202e+00
1.900e+01 	 3.37459e+00
1.925e+01 	 3.21254e+00
1.950e+01 	 3.52859e+00
1.975e+01 	 3.57342e+00
2.000e+01 	 2.99727e+01
2.025e+01 	 4.34751e+01
2.050e+01 	 7.16897e+00
2.075e+01 	 2.58752e+00
2.100e+01 	 2.93250e+00
2.125e+01 	 2.72901e+00
2.150e+01 	 2.74984e+00
2.175e+01 	 2.61016e+00
2.200e+01 	 2.87905e+00
2.225e+01 	 2.13765e+00
2.250e+01 	 6.12803e+00
2.275e+01 	 1.11474e+01
2.300e+01 	 4.51472e+00
2.325e+01 	 3.37554e+00
2.350e+01 	 1.96811e+00
2.375e+01 	 1.90235e+00
2.400e+01 	 1.86300e+00
2.425e+01 	 1.80795e+00
2.450e+01 	 1.81480e+00
2.475e+01 	 1.78666e+00
2.500e+01 	 1.78775e+00
2.525e+01 	 1.73212e+00
2.550e+01 	 1.71321e+00
2.575e+01 	 1.68278e+00
2.600e+01 	 1.62663e+00
2.625e+01 	 1.64307e+00
2.650e+01 	 1.60197e+00
2.675e+01 	 1.56937e+00
2.700e+01 	 1.53886e+00
2.725e+01 	 1.50287e+00
