# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 11 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 4.40395e-01
4.500e+00 	 6.91640e-01
4.750e+00 	 1.11049e+00
5.000e+00 	 1.98337e+00
5.250e+00 	 3.12481e+00
5.500e+00 	 4.85943e+00
5.750e+00 	 6.90496e+00
6.000e+00 	 9.20841e+00
6.250e+00 	 1.19650e+01
6.500e+00 	 1.43324e+01
6.750e+00 	 1.72023e+01
7.000e+00 	 1.91433e+01
7.250e+00 	 2.13866e+01
7.500e+00 	 2.27710e+01
7.750e+00 	 2.43639e+01
8.000e+00 	 2.55156e+01
8.250e+00 	 2.56021e+01
8.500e+00 	 2.53953e+01
8.750e+00 	 2.48514e+01
9.000e+00 	 2.39218e+01
9.250e+00 	 2.25499e+01
9.500e+00 	 2.08239e+01
9.750e+00 	 1.89974e+01
1.000e+01 	 1.63002e+01
1.025e+01 	 1.37529e+01
1.050e+01 	 1.02967e+01
1.075e+01 	 6.73585e+00
1.100e+01 	 2.07204e+00
1.125e+01 	 3.05696e-01
1.150e+01 	 1.58108e-01
1.175e+01 	 1.50065e-01
1.200e+01 	 1.49190e-01
1.225e+01 	 1.40499e-01
1.250e+01 	 1.34045e-01
1.275e+01 	 1.34711e-01
1.300e+01 	 1.32470e-01
1.325e+01 	 1.35475e-01
1.350e+01 	 1.38175e-01
1.375e+01 	 1.32635e-01
1.400e+01 	 1.27799e-01
1.425e+01 	 1.27492e-01
1.450e+01 	 1.34667e-01
1.475e+01 	 1.22824e-01
1.500e+01 	 1.24371e-01
1.525e+01 	 1.21401e-01
1.550e+01 	 1.20103e-01
1.575e+01 	 1.17268e-01
1.600e+01 	 1.10457e-01
1.625e+01 	 1.06336e-01
1.650e+01 	 9.66646e-02
1.675e+01 	 9.16032e-02
1.700e+01 	 9.04257e-02
1.725e+01 	 7.77990e-02
1.750e+01 	 6.79001e-02
1.775e+01 	 6.49108e-02
1.800e+01 	 5.14118e-02
1.825e+01 	 4.75910e-02
1.850e+01 	 4.06429e-02
1.875e+01 	 3.34922e-02
1.900e+01 	 2.99456e-02
1.925e+01 	 1.93671e-02
1.950e+01 	 1.95836e-02
1.975e+01 	 1.23872e-02
2.000e+01 	 9.26693e-03
2.025e+01 	 7.12080e-03
2.050e+01 	 5.23951e-03
2.075e+01 	 2.23460e-03
2.100e+01 	 3.23574e-03
2.125e+01 	 0.00000e+00
2.150e+01 	 2.07698e-03
