# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 48 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 3.02040e-03
4.500e+00 	 3.35791e-03
4.750e+00 	 7.76252e-03
5.000e+00 	 4.77590e-02
5.250e+00 	 6.10877e-02
5.500e+00 	 1.60431e-01
5.750e+00 	 2.18961e-01
6.000e+00 	 3.42905e-01
6.250e+00 	 4.97238e-01
6.500e+00 	 6.55929e-01
6.750e+00 	 8.51056e-01
7.000e+00 	 1.01343e+00
7.250e+00 	 1.31167e+00
7.500e+00 	 1.40686e+00
7.750e+00 	 1.77466e+00
8.000e+00 	 2.07412e+00
8.250e+00 	 2.30629e+00
8.500e+00 	 2.41789e+00
8.750e+00 	 2.66857e+00
9.000e+00 	 3.01829e+00
9.250e+00 	 3.30791e+00
9.500e+00 	 3.28596e+00
9.750e+00 	 3.40933e+00
1.000e+01 	 4.13458e+00
1.025e+01 	 5.16254e+00
1.050e+01 	 2.14200e+00
1.075e+01 	 3.45096e+00
1.100e+01 	 3.83310e+00
1.125e+01 	 4.36002e+00
1.150e+01 	 4.27217e+00
1.175e+01 	 4.27688e+00
1.200e+01 	 4.30238e+00
1.225e+01 	 4.20239e+00
1.250e+01 	 4.22544e+00
1.275e+01 	 4.56262e+00
1.300e+01 	 4.00739e+00
1.325e+01 	 3.98112e+00
1.350e+01 	 4.08207e+00
1.375e+01 	 4.04920e+00
1.400e+01 	 4.01665e+00
1.425e+01 	 4.02160e+00
1.450e+01 	 3.96035e+00
1.475e+01 	 3.93793e+00
1.500e+01 	 3.83356e+00
1.525e+01 	 3.78664e+00
1.550e+01 	 3.78351e+00
1.575e+01 	 3.71441e+00
1.600e+01 	 3.61043e+00
1.625e+01 	 3.65355e+00
1.650e+01 	 3.58532e+00
1.675e+01 	 3.47955e+00
1.700e+01 	 3.46498e+00
1.725e+01 	 3.41056e+00
1.750e+01 	 3.35759e+00
1.775e+01 	 3.35816e+00
1.800e+01 	 3.25183e+00
1.825e+01 	 3.22223e+00
1.850e+01 	 3.27678e+00
1.875e+01 	 3.11760e+00
1.900e+01 	 3.21377e+00
1.925e+01 	 3.04538e+00
1.950e+01 	 3.39973e+00
1.975e+01 	 3.50292e+00
2.000e+01 	 3.30182e+01
2.025e+01 	 4.90721e+01
2.050e+01 	 8.04795e+00
2.075e+01 	 2.22013e+00
2.100e+01 	 2.91205e+00
2.125e+01 	 2.59411e+00
2.150e+01 	 2.64513e+00
2.175e+01 	 2.49762e+00
2.200e+01 	 2.73986e+00
2.225e+01 	 2.15828e+00
2.250e+01 	 6.27635e+00
2.275e+01 	 1.24071e+01
2.300e+01 	 4.70427e+00
2.325e+01 	 3.54483e+00
2.350e+01 	 1.81733e+00
2.375e+01 	 1.78574e+00
2.400e+01 	 1.74122e+00
2.425e+01 	 1.77388e+00
2.450e+01 	 1.68623e+00
2.475e+01 	 1.74296e+00
2.500e+01 	 1.71774e+00
2.525e+01 	 1.61457e+00
2.550e+01 	 1.69719e+00
2.575e+01 	 1.56083e+00
2.600e+01 	 1.60240e+00
2.625e+01 	 1.56365e+00
2.650e+01 	 1.54764e+00
2.675e+01 	 1.52972e+00
2.700e+01 	 1.51147e+00
2.725e+01 	 1.48567e+00
