# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: rhodium
# tube voltage: 16 kV
# anode angle: 18°
# inherent filtration: 0.15 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 3.16424e-01
4.500e+00 	 2.07470e-01
4.750e+00 	 4.47385e-01
5.000e+00 	 6.27389e-01
5.250e+00 	 1.12125e+00
5.500e+00 	 1.71004e+00
5.750e+00 	 2.42351e+00
6.000e+00 	 3.41877e+00
6.250e+00 	 4.57133e+00
6.500e+00 	 5.70311e+00
6.750e+00 	 6.91912e+00
7.000e+00 	 8.02967e+00
7.250e+00 	 9.11443e+00
7.500e+00 	 1.01389e+01
7.750e+00 	 1.12958e+01
8.000e+00 	 1.24085e+01
8.250e+00 	 1.29571e+01
8.500e+00 	 1.32623e+01
8.750e+00 	 1.39063e+01
9.000e+00 	 1.40951e+01
9.250e+00 	 1.43927e+01
9.500e+00 	 1.44237e+01
9.750e+00 	 1.45556e+01
1.000e+01 	 1.45550e+01
1.025e+01 	 1.41034e+01
1.050e+01 	 1.39126e+01
1.075e+01 	 1.37863e+01
1.100e+01 	 1.32421e+01
1.125e+01 	 1.44871e+01
1.150e+01 	 1.33728e+01
1.175e+01 	 1.27407e+01
1.200e+01 	 1.22160e+01
1.225e+01 	 1.12330e+01
1.250e+01 	 1.09214e+01
1.275e+01 	 1.00890e+01
1.300e+01 	 9.65739e+00
1.325e+01 	 8.84428e+00
1.350e+01 	 8.13995e+00
1.375e+01 	 7.54436e+00
1.400e+01 	 6.70328e+00
1.425e+01 	 6.21333e+00
1.450e+01 	 5.30391e+00
1.475e+01 	 4.75763e+00
1.500e+01 	 3.86368e+00
1.525e+01 	 3.25711e+00
1.550e+01 	 2.37166e+00
1.575e+01 	 1.50335e+00
1.600e+01 	 4.28182e-01
1.625e+01 	 6.44544e-02
1.650e+01 	 3.40559e-02
1.675e+01 	 3.60297e-02
1.700e+01 	 3.53508e-02
1.725e+01 	 3.59813e-02
1.750e+01 	 3.60567e-02
1.775e+01 	 3.10074e-02
1.800e+01 	 2.97845e-02
1.825e+01 	 3.61394e-02
1.850e+01 	 2.14488e-02
1.875e+01 	 3.24428e-02
1.900e+01 	 2.44242e-02
1.925e+01 	 2.70333e-02
1.950e+01 	 2.43289e-02
1.975e+01 	 2.16664e-02
2.000e+01 	 2.44549e-02
2.025e+01 	 1.81645e-02
2.050e+01 	 1.77597e-02
2.075e+01 	 1.75758e-02
2.100e+01 	 1.77170e-02
2.125e+01 	 1.42265e-02
2.150e+01 	 1.50175e-02
2.175e+01 	 1.38577e-02
2.200e+01 	 1.25703e-02
2.225e+01 	 8.68177e-03
2.250e+01 	 1.09568e-02
2.275e+01 	 8.32969e-03
2.300e+01 	 1.34484e-02
2.325e+01 	 5.39298e-03
2.350e+01 	 7.65992e-03
2.375e+01 	 6.37416e-03
2.400e+01 	 4.25037e-03
