# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 44 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 7.66131e-02
4.500e+00 	 7.26760e-02
4.750e+00 	 6.42519e-02
5.000e+00 	 3.27642e-02
5.250e+00 	 9.06142e-02
5.500e+00 	 8.20043e-02
5.750e+00 	 1.27561e-01
6.000e+00 	 1.69936e-01
6.250e+00 	 3.02113e-01
6.500e+00 	 3.88529e-01
6.750e+00 	 4.97638e-01
7.000e+00 	 6.28949e-01
7.250e+00 	 9.45617e-01
7.500e+00 	 1.15445e+00
7.750e+00 	 1.73381e+00
8.000e+00 	 2.87484e+00
8.250e+00 	 1.31321e+01
8.500e+00 	 1.50610e+01
8.750e+00 	 2.83182e+00
9.000e+00 	 3.20387e+00
9.250e+00 	 3.50205e+00
9.500e+00 	 1.42423e+01
9.750e+00 	 2.30601e+01
1.000e+01 	 1.32160e+01
1.025e+01 	 4.61230e+00
1.050e+01 	 2.51171e+00
1.075e+01 	 2.85184e+00
1.100e+01 	 3.61518e+00
1.125e+01 	 7.33148e+00
1.150e+01 	 5.98965e+00
1.175e+01 	 4.18495e+00
1.200e+01 	 3.37812e+00
1.225e+01 	 3.04343e+00
1.250e+01 	 2.95875e+00
1.275e+01 	 3.08389e+00
1.300e+01 	 3.17922e+00
1.325e+01 	 3.16124e+00
1.350e+01 	 3.28548e+00
1.375e+01 	 3.28646e+00
1.400e+01 	 3.34185e+00
1.425e+01 	 3.40331e+00
1.450e+01 	 3.41388e+00
1.475e+01 	 3.45618e+00
1.500e+01 	 3.47598e+00
1.525e+01 	 3.53055e+00
1.550e+01 	 3.52698e+00
1.575e+01 	 3.52838e+00
1.600e+01 	 3.52404e+00
1.625e+01 	 3.55465e+00
1.650e+01 	 3.54173e+00
1.675e+01 	 3.53436e+00
1.700e+01 	 3.54180e+00
1.725e+01 	 3.50836e+00
1.750e+01 	 3.54731e+00
1.775e+01 	 3.51004e+00
1.800e+01 	 3.48096e+00
1.825e+01 	 3.47099e+00
1.850e+01 	 3.46671e+00
1.875e+01 	 3.41191e+00
1.900e+01 	 3.42858e+00
1.925e+01 	 3.37371e+00
1.950e+01 	 3.37646e+00
1.975e+01 	 3.35052e+00
2.000e+01 	 3.27597e+00
2.025e+01 	 3.28062e+00
2.050e+01 	 3.24769e+00
2.075e+01 	 3.21253e+00
2.100e+01 	 3.19147e+00
2.125e+01 	 3.16296e+00
2.150e+01 	 3.12715e+00
2.175e+01 	 3.10242e+00
2.200e+01 	 3.09906e+00
2.225e+01 	 3.05916e+00
2.250e+01 	 2.99375e+00
2.275e+01 	 2.95685e+00
2.300e+01 	 2.89962e+00
2.325e+01 	 2.88493e+00
2.350e+01 	 2.84558e+00
2.375e+01 	 2.82277e+00
2.400e+01 	 2.76550e+00
2.425e+01 	 2.74485e+00
2.450e+01 	 2.70005e+00
2.475e+01 	 2.66101e+00
2.500e+01 	 2.67325e+00
2.525e+01 	 2.60086e+00
2.550e+01 	 2.54918e+00
2.575e+01 	 2.52904e+00
2.600e+01 	 2.48782e+00
2.625e+01 	 2.45164e+00
2.650e+01 	 2.41330e+00
2.675e+01 	 2.38381e+00
2.700e+01 	 2.34366e+00
2.725e+01 	 2.32247e+00
