# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 29 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.73139e-01
4.500e+00 	 1.00332e-01
4.750e+00 	 1.78771e-01
5.000e+00 	 1.16678e-01
5.250e+00 	 1.38441e-01
5.500e+00 	 1.93068e-01
5.750e+00 	 2.03251e-01
6.000e+00 	 3.45192e-01
6.250e+00 	 5.43991e-01
6.500e+00 	 6.95465e-01
6.750e+00 	 8.69559e-01
7.000e+00 	 1.04101e+00
7.250e+00 	 1.50603e+00
7.500e+00 	 1.70003e+00
7.750e+00 	 2.17859e+00
8.000e+00 	 2.86523e+00
8.250e+00 	 1.88386e+01
8.500e+00 	 1.94790e+01
8.750e+00 	 3.24506e+00
9.000e+00 	 4.39694e+00
9.250e+00 	 3.83770e+00
9.500e+00 	 1.82825e+01
9.750e+00 	 2.85797e+01
1.000e+01 	 1.60059e+01
1.025e+01 	 6.07233e+00
1.050e+01 	 4.03943e+00
1.075e+01 	 4.50517e+00
1.100e+01 	 5.41954e+00
1.125e+01 	 1.04842e+01
1.150e+01 	 8.24308e+00
1.175e+01 	 6.20367e+00
1.200e+01 	 5.28444e+00
1.225e+01 	 4.81265e+00
1.250e+01 	 4.86466e+00
1.275e+01 	 4.88360e+00
1.300e+01 	 5.04774e+00
1.325e+01 	 4.88758e+00
1.350e+01 	 5.07324e+00
1.375e+01 	 5.05158e+00
1.400e+01 	 5.06640e+00
1.425e+01 	 5.07740e+00
1.450e+01 	 5.11844e+00
1.475e+01 	 5.01921e+00
1.500e+01 	 5.06544e+00
1.525e+01 	 4.98969e+00
1.550e+01 	 5.01831e+00
1.575e+01 	 4.96882e+00
1.600e+01 	 4.91780e+00
1.625e+01 	 4.84282e+00
1.650e+01 	 4.83622e+00
1.675e+01 	 4.76707e+00
1.700e+01 	 4.71783e+00
1.725e+01 	 4.61191e+00
1.750e+01 	 4.62454e+00
1.775e+01 	 4.48593e+00
1.800e+01 	 4.47787e+00
1.825e+01 	 4.37192e+00
1.850e+01 	 4.29222e+00
1.875e+01 	 4.21094e+00
1.900e+01 	 4.08642e+00
1.925e+01 	 4.07693e+00
1.950e+01 	 4.00603e+00
1.975e+01 	 3.86364e+00
2.000e+01 	 3.85246e+00
2.025e+01 	 3.66698e+00
2.050e+01 	 3.67062e+00
2.075e+01 	 3.55784e+00
2.100e+01 	 3.47516e+00
2.125e+01 	 3.33525e+00
2.150e+01 	 3.31351e+00
2.175e+01 	 3.18905e+00
2.200e+01 	 3.13963e+00
2.225e+01 	 3.00277e+00
2.250e+01 	 2.90067e+00
2.275e+01 	 2.84422e+00
2.300e+01 	 2.71029e+00
2.325e+01 	 2.65823e+00
2.350e+01 	 2.53369e+00
2.375e+01 	 2.45080e+00
2.400e+01 	 2.36379e+00
2.425e+01 	 2.22338e+00
2.450e+01 	 2.18409e+00
2.475e+01 	 2.05006e+00
2.500e+01 	 1.98699e+00
2.525e+01 	 1.86127e+00
2.550e+01 	 1.75981e+00
2.575e+01 	 1.69525e+00
2.600e+01 	 1.53955e+00
2.625e+01 	 1.49725e+00
2.650e+01 	 1.35874e+00
2.675e+01 	 1.29676e+00
2.700e+01 	 1.12830e+00
2.725e+01 	 1.06425e+00
2.750e+01 	 9.23777e-01
2.775e+01 	 8.26325e-01
2.800e+01 	 6.78948e-01
2.825e+01 	 5.72984e-01
2.850e+01 	 4.06851e-01
2.875e+01 	 2.65929e-01
2.900e+01 	 6.92491e-02
2.925e+01 	 9.67744e-03
2.950e+01 	 3.30132e-03
2.975e+01 	 6.17229e-03
3.000e+01 	 1.23491e-03
3.025e+01 	 6.47111e-03
3.050e+01 	 2.85002e-03
3.075e+01 	 2.90612e-03
3.100e+01 	 5.24074e-03
3.125e+01 	 1.15137e-03
3.150e+01 	 5.37721e-03
