# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 11 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.30766e-01
4.500e+00 	 1.71723e-01
4.750e+00 	 2.04899e-01
5.000e+00 	 4.43881e-01
5.250e+00 	 7.24216e-01
5.500e+00 	 1.51623e+00
5.750e+00 	 2.38875e+00
6.000e+00 	 4.15471e+00
6.250e+00 	 6.15714e+00
6.500e+00 	 8.81036e+00
6.750e+00 	 1.13110e+01
7.000e+00 	 1.32678e+01
7.250e+00 	 1.39115e+01
7.500e+00 	 1.72941e+01
7.750e+00 	 1.98616e+01
8.000e+00 	 2.41872e+01
8.250e+00 	 3.35968e+01
8.500e+00 	 3.03653e+01
8.750e+00 	 2.74563e+01
9.000e+00 	 2.85660e+01
9.250e+00 	 2.83915e+01
9.500e+00 	 2.80465e+01
9.750e+00 	 2.92099e+01
1.000e+01 	 2.58671e+01
1.025e+01 	 1.83736e+01
1.050e+01 	 1.42264e+01
1.075e+01 	 8.48012e+00
1.100e+01 	 1.76287e+00
1.125e+01 	 8.00545e-02
1.150e+01 	 5.14944e-02
1.175e+01 	 3.93569e-02
1.200e+01 	 3.91685e-02
1.225e+01 	 4.07959e-02
1.250e+01 	 3.27640e-02
1.275e+01 	 3.60722e-02
1.300e+01 	 3.85154e-02
1.325e+01 	 3.86205e-02
1.350e+01 	 3.68173e-02
1.375e+01 	 3.64264e-02
1.400e+01 	 3.54844e-02
1.425e+01 	 3.42643e-02
1.450e+01 	 3.34375e-02
1.475e+01 	 3.98833e-02
1.500e+01 	 3.20774e-02
1.525e+01 	 4.11091e-02
1.550e+01 	 3.40417e-02
1.575e+01 	 4.03142e-02
1.600e+01 	 3.97010e-02
1.625e+01 	 3.15288e-02
1.650e+01 	 4.42659e-02
1.675e+01 	 2.16857e-02
1.700e+01 	 3.52192e-02
1.725e+01 	 3.06069e-02
1.750e+01 	 2.32868e-02
1.775e+01 	 2.75627e-02
1.800e+01 	 2.23723e-02
1.825e+01 	 2.15548e-02
1.850e+01 	 1.32031e-02
1.875e+01 	 2.08079e-02
1.900e+01 	 9.26672e-03
1.925e+01 	 1.28637e-02
1.950e+01 	 6.77084e-03
