# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 45 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 6.38077e-02
4.500e+00 	 6.42223e-02
4.750e+00 	 7.45011e-02
5.000e+00 	 3.81509e-02
5.250e+00 	 8.37094e-02
5.500e+00 	 7.61820e-02
5.750e+00 	 1.24842e-01
6.000e+00 	 1.69625e-01
6.250e+00 	 2.87589e-01
6.500e+00 	 3.81438e-01
6.750e+00 	 4.68831e-01
7.000e+00 	 6.30174e-01
7.250e+00 	 9.33042e-01
7.500e+00 	 1.14700e+00
7.750e+00 	 1.71030e+00
8.000e+00 	 2.83096e+00
8.250e+00 	 1.28982e+01
8.500e+00 	 1.48066e+01
8.750e+00 	 2.89703e+00
9.000e+00 	 3.15057e+00
9.250e+00 	 3.48827e+00
9.500e+00 	 1.39920e+01
9.750e+00 	 2.27807e+01
1.000e+01 	 1.31135e+01
1.025e+01 	 4.60658e+00
1.050e+01 	 2.41080e+00
1.075e+01 	 2.83223e+00
1.100e+01 	 3.45205e+00
1.125e+01 	 7.22906e+00
1.150e+01 	 5.87852e+00
1.175e+01 	 4.09967e+00
1.200e+01 	 3.29629e+00
1.225e+01 	 2.92593e+00
1.250e+01 	 2.92417e+00
1.275e+01 	 3.01944e+00
1.300e+01 	 3.09479e+00
1.325e+01 	 3.09121e+00
1.350e+01 	 3.18810e+00
1.375e+01 	 3.20980e+00
1.400e+01 	 3.31634e+00
1.425e+01 	 3.30910e+00
1.450e+01 	 3.35396e+00
1.475e+01 	 3.38349e+00
1.500e+01 	 3.41711e+00
1.525e+01 	 3.43499e+00
1.550e+01 	 3.44799e+00
1.575e+01 	 3.46289e+00
1.600e+01 	 3.46268e+00
1.625e+01 	 3.48613e+00
1.650e+01 	 3.48841e+00
1.675e+01 	 3.47799e+00
1.700e+01 	 3.47076e+00
1.725e+01 	 3.45603e+00
1.750e+01 	 3.46956e+00
1.775e+01 	 3.44822e+00
1.800e+01 	 3.44836e+00
1.825e+01 	 3.41781e+00
1.850e+01 	 3.39668e+00
1.875e+01 	 3.40039e+00
1.900e+01 	 3.34261e+00
1.925e+01 	 3.36480e+00
1.950e+01 	 3.31355e+00
1.975e+01 	 3.31879e+00
2.000e+01 	 3.24831e+00
2.025e+01 	 3.23584e+00
2.050e+01 	 3.21269e+00
2.075e+01 	 3.18859e+00
2.100e+01 	 3.15960e+00
2.125e+01 	 3.11828e+00
2.150e+01 	 3.09913e+00
2.175e+01 	 3.08538e+00
2.200e+01 	 3.08221e+00
2.225e+01 	 3.02898e+00
2.250e+01 	 2.95600e+00
2.275e+01 	 2.94681e+00
2.300e+01 	 2.88253e+00
2.325e+01 	 2.88209e+00
2.350e+01 	 2.83631e+00
2.375e+01 	 2.79194e+00
2.400e+01 	 2.77186e+00
2.425e+01 	 2.73216e+00
2.450e+01 	 2.69187e+00
2.475e+01 	 2.68016e+00
2.500e+01 	 2.65731e+00
2.525e+01 	 2.58454e+00
2.550e+01 	 2.56286e+00
2.575e+01 	 2.50640e+00
2.600e+01 	 2.47768e+00
2.625e+01 	 2.44604e+00
2.650e+01 	 2.40502e+00
2.675e+01 	 2.39235e+00
2.700e+01 	 2.34401e+00
2.725e+01 	 2.32863e+00
