# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 27 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.83411e-01
4.500e+00 	 1.37059e-01
4.750e+00 	 1.82696e-01
5.000e+00 	 1.31152e-01
5.250e+00 	 1.98342e-01
5.500e+00 	 1.66773e-01
5.750e+00 	 2.96443e-01
6.000e+00 	 2.98578e-01
6.250e+00 	 5.87306e-01
6.500e+00 	 7.65645e-01
6.750e+00 	 9.10444e-01
7.000e+00 	 1.19314e+00
7.250e+00 	 1.65044e+00
7.500e+00 	 1.80282e+00
7.750e+00 	 2.42124e+00
8.000e+00 	 3.10862e+00
8.250e+00 	 1.95217e+01
8.500e+00 	 2.01640e+01
8.750e+00 	 3.61788e+00
9.000e+00 	 4.70023e+00
9.250e+00 	 4.24381e+00
9.500e+00 	 1.88026e+01
9.750e+00 	 2.90645e+01
1.000e+01 	 1.67213e+01
1.025e+01 	 6.50236e+00
1.050e+01 	 4.47000e+00
1.075e+01 	 4.85321e+00
1.100e+01 	 5.86138e+00
1.125e+01 	 1.10016e+01
1.150e+01 	 8.83577e+00
1.175e+01 	 6.56138e+00
1.200e+01 	 5.69329e+00
1.225e+01 	 5.32807e+00
1.250e+01 	 5.20498e+00
1.275e+01 	 5.40322e+00
1.300e+01 	 5.46509e+00
1.325e+01 	 5.34451e+00
1.350e+01 	 5.47933e+00
1.375e+01 	 5.41575e+00
1.400e+01 	 5.48036e+00
1.425e+01 	 5.48707e+00
1.450e+01 	 5.35705e+00
1.475e+01 	 5.47704e+00
1.500e+01 	 5.34949e+00
1.525e+01 	 5.33773e+00
1.550e+01 	 5.31602e+00
1.575e+01 	 5.23007e+00
1.600e+01 	 5.21500e+00
1.625e+01 	 5.08029e+00
1.650e+01 	 5.06331e+00
1.675e+01 	 4.92896e+00
1.700e+01 	 4.92564e+00
1.725e+01 	 4.78603e+00
1.750e+01 	 4.74105e+00
1.775e+01 	 4.65708e+00
1.800e+01 	 4.63547e+00
1.825e+01 	 4.40655e+00
1.850e+01 	 4.35175e+00
1.875e+01 	 4.33813e+00
1.900e+01 	 4.13342e+00
1.925e+01 	 4.06487e+00
1.950e+01 	 3.99153e+00
1.975e+01 	 3.86277e+00
2.000e+01 	 3.76936e+00
2.025e+01 	 3.65945e+00
2.050e+01 	 3.55846e+00
2.075e+01 	 3.41029e+00
2.100e+01 	 3.38275e+00
2.125e+01 	 3.19751e+00
2.150e+01 	 3.11369e+00
2.175e+01 	 3.00378e+00
2.200e+01 	 2.91148e+00
2.225e+01 	 2.77378e+00
2.250e+01 	 2.66751e+00
2.275e+01 	 2.55237e+00
2.300e+01 	 2.43458e+00
2.325e+01 	 2.29711e+00
2.350e+01 	 2.20413e+00
2.375e+01 	 2.06680e+00
2.400e+01 	 1.94694e+00
2.425e+01 	 1.82119e+00
2.450e+01 	 1.70499e+00
2.475e+01 	 1.55030e+00
2.500e+01 	 1.43177e+00
2.525e+01 	 1.31359e+00
2.550e+01 	 1.16359e+00
2.575e+01 	 9.99205e-01
2.600e+01 	 8.50632e-01
2.625e+01 	 7.04791e-01
2.650e+01 	 5.21839e-01
2.675e+01 	 3.21480e-01
2.700e+01 	 9.39937e-02
2.725e+01 	 1.53616e-02
2.750e+01 	 5.26086e-03
2.775e+01 	 6.42182e-03
2.800e+01 	 6.75142e-03
2.825e+01 	 6.04552e-03
2.850e+01 	 4.15613e-03
2.875e+01 	 7.24630e-03
2.900e+01 	 3.52431e-03
2.925e+01 	 7.55692e-03
2.950e+01 	 3.36147e-03
