# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 28 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.51087e-01
4.500e+00 	 2.06530e-01
4.750e+00 	 1.23125e-01
5.000e+00 	 1.82950e-01
5.250e+00 	 1.26735e-01
5.500e+00 	 1.94197e-01
5.750e+00 	 2.50460e-01
6.000e+00 	 3.27346e-01
6.250e+00 	 5.46952e-01
6.500e+00 	 7.20192e-01
6.750e+00 	 9.18907e-01
7.000e+00 	 1.08334e+00
7.250e+00 	 1.59602e+00
7.500e+00 	 1.74205e+00
7.750e+00 	 2.27869e+00
8.000e+00 	 2.97575e+00
8.250e+00 	 1.92583e+01
8.500e+00 	 1.97284e+01
8.750e+00 	 3.47428e+00
9.000e+00 	 4.51626e+00
9.250e+00 	 3.98687e+00
9.500e+00 	 1.84815e+01
9.750e+00 	 2.88228e+01
1.000e+01 	 1.63527e+01
1.025e+01 	 6.22045e+00
1.050e+01 	 4.18674e+00
1.075e+01 	 4.66834e+00
1.100e+01 	 5.61021e+00
1.125e+01 	 1.07363e+01
1.150e+01 	 8.59126e+00
1.175e+01 	 6.35283e+00
1.200e+01 	 5.47160e+00
1.225e+01 	 5.01611e+00
1.250e+01 	 4.96065e+00
1.275e+01 	 5.19858e+00
1.300e+01 	 5.17716e+00
1.325e+01 	 5.19350e+00
1.350e+01 	 5.25283e+00
1.375e+01 	 5.23119e+00
1.400e+01 	 5.23609e+00
1.425e+01 	 5.24714e+00
1.450e+01 	 5.30614e+00
1.475e+01 	 5.19737e+00
1.500e+01 	 5.24688e+00
1.525e+01 	 5.15808e+00
1.550e+01 	 5.14200e+00
1.575e+01 	 5.09026e+00
1.600e+01 	 5.04412e+00
1.625e+01 	 5.02360e+00
1.650e+01 	 4.93640e+00
1.675e+01 	 4.87255e+00
1.700e+01 	 4.83679e+00
1.725e+01 	 4.70994e+00
1.750e+01 	 4.71360e+00
1.775e+01 	 4.56794e+00
1.800e+01 	 4.48369e+00
1.825e+01 	 4.47648e+00
1.850e+01 	 4.31240e+00
1.875e+01 	 4.23690e+00
1.900e+01 	 4.21043e+00
1.925e+01 	 4.08576e+00
1.950e+01 	 3.96829e+00
1.975e+01 	 3.89537e+00
2.000e+01 	 3.81170e+00
2.025e+01 	 3.67527e+00
2.050e+01 	 3.66182e+00
2.075e+01 	 3.48455e+00
2.100e+01 	 3.47253e+00
2.125e+01 	 3.31769e+00
2.150e+01 	 3.20575e+00
2.175e+01 	 3.10240e+00
2.200e+01 	 3.06264e+00
2.225e+01 	 2.90601e+00
2.250e+01 	 2.79099e+00
2.275e+01 	 2.72414e+00
2.300e+01 	 2.59236e+00
2.325e+01 	 2.53667e+00
2.350e+01 	 2.37228e+00
2.375e+01 	 2.30144e+00
2.400e+01 	 2.18272e+00
2.425e+01 	 2.06654e+00
2.450e+01 	 1.98045e+00
2.475e+01 	 1.85998e+00
2.500e+01 	 1.72296e+00
2.525e+01 	 1.64710e+00
2.550e+01 	 1.54422e+00
2.575e+01 	 1.39294e+00
2.600e+01 	 1.28221e+00
2.625e+01 	 1.15389e+00
2.650e+01 	 1.06259e+00
2.675e+01 	 8.91427e-01
2.700e+01 	 7.56067e-01
2.725e+01 	 6.50244e-01
2.750e+01 	 4.51696e-01
2.775e+01 	 2.95371e-01
2.800e+01 	 7.84847e-02
2.825e+01 	 1.02835e-02
2.850e+01 	 4.24760e-03
2.875e+01 	 6.81913e-03
2.900e+01 	 4.50013e-03
2.925e+01 	 4.66765e-03
2.950e+01 	 3.97203e-03
2.975e+01 	 4.30324e-03
3.000e+01 	 3.99657e-03
3.025e+01 	 2.98129e-03
3.050e+01 	 5.69601e-03
