# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 20 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.30675e-01
4.500e+00 	 2.11222e-01
4.750e+00 	 1.70935e-01
5.000e+00 	 1.65017e-01
5.250e+00 	 2.23309e-01
5.500e+00 	 2.55130e-01
5.750e+00 	 4.46464e-01
6.000e+00 	 6.03506e-01
6.250e+00 	 9.84702e-01
6.500e+00 	 1.29374e+00
6.750e+00 	 1.60548e+00
7.000e+00 	 2.03071e+00
7.250e+00 	 2.58798e+00
7.500e+00 	 3.00709e+00
7.750e+00 	 3.22248e+00
8.000e+00 	 6.95955e+00
8.250e+00 	 2.93445e+01
8.500e+00 	 1.66427e+01
8.750e+00 	 4.91446e+00
9.000e+00 	 6.68933e+00
9.250e+00 	 7.85353e+00
9.500e+00 	 2.69166e+01
9.750e+00 	 2.99322e+01
1.000e+01 	 1.60583e+01
1.025e+01 	 7.52672e+00
1.050e+01 	 7.10202e+00
1.075e+01 	 7.41808e+00
1.100e+01 	 9.11851e+00
1.125e+01 	 1.40338e+01
1.150e+01 	 1.05224e+01
1.175e+01 	 9.01176e+00
1.200e+01 	 8.16323e+00
1.225e+01 	 7.69895e+00
1.250e+01 	 7.68984e+00
1.275e+01 	 7.78407e+00
1.300e+01 	 7.69929e+00
1.325e+01 	 7.54967e+00
1.350e+01 	 7.48179e+00
1.375e+01 	 7.44523e+00
1.400e+01 	 7.25304e+00
1.425e+01 	 7.10910e+00
1.450e+01 	 7.03000e+00
1.475e+01 	 6.71406e+00
1.500e+01 	 6.70620e+00
1.525e+01 	 6.42151e+00
1.550e+01 	 6.21538e+00
1.575e+01 	 6.00638e+00
1.600e+01 	 5.76389e+00
1.625e+01 	 5.55578e+00
1.650e+01 	 5.30425e+00
1.675e+01 	 4.98167e+00
1.700e+01 	 4.76432e+00
1.725e+01 	 4.49547e+00
1.750e+01 	 4.17847e+00
1.775e+01 	 3.90945e+00
1.800e+01 	 3.56498e+00
1.825e+01 	 3.25437e+00
1.850e+01 	 2.90979e+00
1.875e+01 	 2.59337e+00
1.900e+01 	 2.21994e+00
1.925e+01 	 1.80112e+00
1.950e+01 	 1.37020e+00
1.975e+01 	 8.67766e-01
2.000e+01 	 2.39564e-01
2.025e+01 	 2.83262e-02
2.050e+01 	 2.16682e-02
2.075e+01 	 1.55121e-02
2.100e+01 	 2.02444e-02
2.125e+01 	 1.59161e-02
2.150e+01 	 1.57218e-02
2.175e+01 	 1.59261e-02
2.200e+01 	 1.46871e-02
2.225e+01 	 1.09766e-02
2.250e+01 	 1.59389e-02
