# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 12 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 9.26867e-02
4.500e+00 	 1.19433e-01
4.750e+00 	 1.55860e-01
5.000e+00 	 3.08594e-01
5.250e+00 	 4.94006e-01
5.500e+00 	 9.60541e-01
5.750e+00 	 1.60456e+00
6.000e+00 	 2.73332e+00
6.250e+00 	 4.11027e+00
6.500e+00 	 5.85633e+00
6.750e+00 	 7.48548e+00
7.000e+00 	 9.01678e+00
7.250e+00 	 9.66106e+00
7.500e+00 	 1.20637e+01
7.750e+00 	 1.38253e+01
8.000e+00 	 1.85346e+01
8.250e+00 	 3.53858e+01
8.500e+00 	 2.76518e+01
8.750e+00 	 2.00905e+01
9.000e+00 	 2.20115e+01
9.250e+00 	 2.26081e+01
9.500e+00 	 2.50979e+01
9.750e+00 	 3.02072e+01
1.000e+01 	 2.76033e+01
1.025e+01 	 1.94297e+01
1.050e+01 	 1.81837e+01
1.075e+01 	 1.70031e+01
1.100e+01 	 1.46745e+01
1.125e+01 	 1.43855e+01
1.150e+01 	 1.03538e+01
1.175e+01 	 5.86145e+00
1.200e+01 	 1.36564e+00
1.225e+01 	 4.29702e-02
1.250e+01 	 5.67517e-02
1.275e+01 	 3.46239e-02
1.300e+01 	 3.98799e-02
1.325e+01 	 3.98748e-02
1.350e+01 	 3.92317e-02
1.375e+01 	 3.93479e-02
1.400e+01 	 3.54709e-02
1.425e+01 	 3.90461e-02
1.450e+01 	 4.06124e-02
1.475e+01 	 3.61490e-02
1.500e+01 	 3.65564e-02
1.525e+01 	 3.48385e-02
1.550e+01 	 3.93274e-02
1.575e+01 	 4.27007e-02
1.600e+01 	 4.01006e-02
1.625e+01 	 3.58296e-02
1.650e+01 	 3.67961e-02
1.675e+01 	 3.99921e-02
1.700e+01 	 3.90928e-02
1.725e+01 	 2.87729e-02
1.750e+01 	 3.54098e-02
1.775e+01 	 3.13384e-02
1.800e+01 	 3.27379e-02
1.825e+01 	 2.39362e-02
1.850e+01 	 2.36489e-02
1.875e+01 	 2.09651e-02
1.900e+01 	 1.64873e-02
1.925e+01 	 2.08148e-02
1.950e+01 	 1.47288e-02
1.975e+01 	 1.50136e-02
2.000e+01 	 1.08551e-02
