# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: tungsten
# tube voltage: 21 kV
# anode angle: 30°
# inherent filtration: 4 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.17870e-01
4.500e+00 	 2.38106e-01
4.750e+00 	 1.51368e-01
5.000e+00 	 2.30491e-01
5.250e+00 	 1.98320e-01
5.500e+00 	 2.50710e-01
5.750e+00 	 3.65286e-01
6.000e+00 	 4.95565e-01
6.250e+00 	 8.34743e-01
6.500e+00 	 1.10994e+00
6.750e+00 	 1.36864e+00
7.000e+00 	 1.78087e+00
7.250e+00 	 2.28329e+00
7.500e+00 	 2.60874e+00
7.750e+00 	 3.20091e+00
8.000e+00 	 4.23889e+00
8.250e+00 	 2.24700e+01
8.500e+00 	 2.30690e+01
8.750e+00 	 4.98874e+00
9.000e+00 	 6.32085e+00
9.250e+00 	 5.84891e+00
9.500e+00 	 2.07493e+01
9.750e+00 	 3.12627e+01
1.000e+01 	 1.93464e+01
1.025e+01 	 8.47076e+00
1.050e+01 	 6.33204e+00
1.075e+01 	 6.86499e+00
1.100e+01 	 7.85155e+00
1.125e+01 	 1.34597e+01
1.150e+01 	 1.09193e+01
1.175e+01 	 8.64935e+00
1.200e+01 	 7.88022e+00
1.225e+01 	 7.24352e+00
1.250e+01 	 7.26889e+00
1.275e+01 	 7.20286e+00
1.300e+01 	 7.35464e+00
1.325e+01 	 7.19389e+00
1.350e+01 	 7.17487e+00
1.375e+01 	 7.13262e+00
1.400e+01 	 6.96888e+00
1.425e+01 	 6.99211e+00
1.450e+01 	 6.75796e+00
1.475e+01 	 6.65206e+00
1.500e+01 	 6.56123e+00
1.525e+01 	 6.33767e+00
1.550e+01 	 6.28203e+00
1.575e+01 	 6.03220e+00
1.600e+01 	 5.85497e+00
1.625e+01 	 5.70124e+00
1.650e+01 	 5.46240e+00
1.675e+01 	 5.28566e+00
1.700e+01 	 5.04469e+00
1.725e+01 	 4.81662e+00
1.750e+01 	 4.63751e+00
1.775e+01 	 4.37194e+00
1.800e+01 	 4.08609e+00
1.825e+01 	 3.93631e+00
1.850e+01 	 3.59418e+00
1.875e+01 	 3.39297e+00
1.900e+01 	 3.08231e+00
1.925e+01 	 2.84507e+00
1.950e+01 	 2.54669e+00
1.975e+01 	 2.22802e+00
2.000e+01 	 1.94559e+00
2.025e+01 	 1.55495e+00
2.050e+01 	 1.21562e+00
2.075e+01 	 7.63357e-01
2.100e+01 	 2.61321e-01
2.125e+01 	 2.46560e-02
2.150e+01 	 2.20690e-02
2.175e+01 	 1.57575e-02
2.200e+01 	 1.29273e-02
2.225e+01 	 1.88702e-02
2.250e+01 	 1.28636e-02
2.275e+01 	 1.54831e-02
2.300e+01 	 1.36447e-02
2.325e+01 	 8.70952e-03
2.350e+01 	 1.45698e-02
