# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 34 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.16468e-01
4.500e+00 	 7.54824e-02
4.750e+00 	 8.82806e-02
5.000e+00 	 1.64803e-01
5.250e+00 	 1.69868e-01
5.500e+00 	 3.44580e-01
5.750e+00 	 4.56697e-01
6.000e+00 	 6.58410e-01
6.250e+00 	 1.11734e+00
6.500e+00 	 1.66026e+00
6.750e+00 	 1.62912e+00
7.000e+00 	 1.77357e+00
7.250e+00 	 2.74973e+00
7.500e+00 	 4.64974e+00
7.750e+00 	 1.00446e+00
8.000e+00 	 2.57938e+00
8.250e+00 	 3.52040e+00
8.500e+00 	 3.78833e+00
8.750e+00 	 4.02092e+00
9.000e+00 	 4.31701e+00
9.250e+00 	 4.36457e+00
9.500e+00 	 4.91462e+00
9.750e+00 	 4.98543e+00
1.000e+01 	 4.79168e+00
1.025e+01 	 4.89547e+00
1.050e+01 	 5.05919e+00
1.075e+01 	 5.17074e+00
1.100e+01 	 5.09286e+00
1.125e+01 	 5.84158e+00
1.150e+01 	 5.62999e+00
1.175e+01 	 5.52839e+00
1.200e+01 	 5.56178e+00
1.225e+01 	 5.37329e+00
1.250e+01 	 5.37241e+00
1.275e+01 	 5.36004e+00
1.300e+01 	 5.21893e+00
1.325e+01 	 5.26772e+00
1.350e+01 	 5.00935e+00
1.375e+01 	 5.05669e+00
1.400e+01 	 4.83251e+00
1.425e+01 	 4.98503e+00
1.450e+01 	 4.67452e+00
1.475e+01 	 4.73446e+00
1.500e+01 	 4.48047e+00
1.525e+01 	 4.53977e+00
1.550e+01 	 4.42994e+00
1.575e+01 	 4.36486e+00
1.600e+01 	 4.30513e+00
1.625e+01 	 4.23587e+00
1.650e+01 	 4.06740e+00
1.675e+01 	 4.76840e+00
1.700e+01 	 3.09768e+00
1.725e+01 	 3.20126e+01
1.750e+01 	 5.34958e+01
1.775e+01 	 8.39608e+00
1.800e+01 	 3.15237e+00
1.825e+01 	 3.64011e+00
1.850e+01 	 3.35262e+00
1.875e+01 	 3.40421e+00
1.900e+01 	 3.32048e+00
1.925e+01 	 3.60959e+00
1.950e+01 	 1.15687e+01
1.975e+01 	 9.47984e+00
2.000e+01 	 3.86269e+00
2.025e+01 	 2.78102e+00
2.050e+01 	 2.43910e+00
2.075e+01 	 2.36733e+00
2.100e+01 	 2.43561e+00
2.125e+01 	 2.29232e+00
2.150e+01 	 2.29752e+00
2.175e+01 	 2.23535e+00
2.200e+01 	 2.17960e+00
2.225e+01 	 2.16952e+00
2.250e+01 	 2.04365e+00
2.275e+01 	 2.01150e+00
2.300e+01 	 2.02494e+00
2.325e+01 	 1.88763e+00
2.350e+01 	 1.92277e+00
2.375e+01 	 1.81192e+00
2.400e+01 	 1.75697e+00
2.425e+01 	 1.76328e+00
2.450e+01 	 1.64766e+00
2.475e+01 	 1.66411e+00
2.500e+01 	 1.64598e+00
2.525e+01 	 1.53842e+00
2.550e+01 	 1.46209e+00
2.575e+01 	 1.48981e+00
2.600e+01 	 1.38528e+00
2.625e+01 	 1.37898e+00
2.650e+01 	 1.32160e+00
2.675e+01 	 1.24593e+00
2.700e+01 	 1.27074e+00
2.725e+01 	 1.14510e+00
2.750e+01 	 1.16673e+00
2.775e+01 	 1.09744e+00
2.800e+01 	 1.06208e+00
2.825e+01 	 1.02542e+00
2.850e+01 	 9.64593e-01
2.875e+01 	 9.09856e-01
2.900e+01 	 8.88767e-01
2.925e+01 	 8.70403e-01
2.950e+01 	 7.86641e-01
2.975e+01 	 7.50958e-01
3.000e+01 	 7.29060e-01
3.025e+01 	 6.53099e-01
3.050e+01 	 6.69553e-01
3.075e+01 	 5.92062e-01
3.100e+01 	 5.67819e-01
3.125e+01 	 5.29716e-01
3.150e+01 	 4.79069e-01
3.175e+01 	 4.31185e-01
3.200e+01 	 4.28537e-01
3.225e+01 	 3.08571e-01
3.250e+01 	 3.32882e-01
3.275e+01 	 2.64258e-01
3.300e+01 	 2.25154e-01
3.325e+01 	 1.88047e-01
3.350e+01 	 1.36839e-01
3.375e+01 	 8.03766e-02
3.400e+01 	 3.18348e-02
3.425e+01 	 2.61971e-04
3.450e+01 	 4.08075e-03
3.475e+01 	 3.82752e-03
3.500e+01 	 5.04586e-03
3.525e+01 	 2.09653e-03
3.550e+01 	 3.10910e-03
3.575e+01 	 1.36897e-03
3.600e+01 	 2.89612e-03
3.625e+01 	 6.64199e-09
