# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 43 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 9.09495e-06
4.500e+00 	 7.17953e-04
4.750e+00 	 1.50494e-02
5.000e+00 	 4.26311e-02
5.250e+00 	 1.11090e-01
5.500e+00 	 1.84765e-01
5.750e+00 	 2.68684e-01
6.000e+00 	 4.05165e-01
6.250e+00 	 7.40319e-01
6.500e+00 	 1.37518e+00
6.750e+00 	 1.12589e+00
7.000e+00 	 1.12904e+00
7.250e+00 	 2.32394e+00
7.500e+00 	 4.16201e+00
7.750e+00 	 3.79541e-04
8.000e+00 	 1.18535e+00
8.250e+00 	 2.62151e+00
8.500e+00 	 2.52825e+00
8.750e+00 	 2.90670e+00
9.000e+00 	 3.06205e+00
9.250e+00 	 3.15866e+00
9.500e+00 	 3.61152e+00
9.750e+00 	 3.73368e+00
1.000e+01 	 3.41628e+00
1.025e+01 	 3.61342e+00
1.050e+01 	 3.77266e+00
1.075e+01 	 3.92111e+00
1.100e+01 	 3.89791e+00
1.125e+01 	 4.45177e+00
1.150e+01 	 4.32682e+00
1.175e+01 	 4.21638e+00
1.200e+01 	 4.30915e+00
1.225e+01 	 4.15041e+00
1.250e+01 	 4.17449e+00
1.275e+01 	 4.19037e+00
1.300e+01 	 4.10822e+00
1.325e+01 	 4.09175e+00
1.350e+01 	 4.06333e+00
1.375e+01 	 3.94789e+00
1.400e+01 	 3.99563e+00
1.425e+01 	 3.84725e+00
1.450e+01 	 3.86709e+00
1.475e+01 	 3.81922e+00
1.500e+01 	 3.71500e+00
1.525e+01 	 3.69868e+00
1.550e+01 	 3.69893e+00
1.575e+01 	 3.57857e+00
1.600e+01 	 3.61721e+00
1.625e+01 	 3.61380e+00
1.650e+01 	 3.31392e+00
1.675e+01 	 4.59468e+00
1.700e+01 	 1.69726e+00
1.725e+01 	 3.98397e+01
1.750e+01 	 6.61871e+01
1.775e+01 	 9.77880e+00
1.800e+01 	 2.45427e+00
1.825e+01 	 3.25544e+00
1.850e+01 	 2.93704e+00
1.875e+01 	 2.89411e+00
1.900e+01 	 3.11935e+00
1.925e+01 	 3.10158e+00
1.950e+01 	 1.36934e+01
1.975e+01 	 1.13441e+01
2.000e+01 	 3.78940e+00
2.025e+01 	 2.56284e+00
2.050e+01 	 2.01947e+00
2.075e+01 	 2.08417e+00
2.100e+01 	 2.08343e+00
2.125e+01 	 2.04183e+00
2.150e+01 	 1.96784e+00
2.175e+01 	 2.01030e+00
2.200e+01 	 2.04743e+00
2.225e+01 	 1.96902e+00
2.250e+01 	 1.91436e+00
2.275e+01 	 1.84979e+00
2.300e+01 	 1.82520e+00
2.325e+01 	 1.81395e+00
2.350e+01 	 1.74512e+00
2.375e+01 	 1.75981e+00
2.400e+01 	 1.72179e+00
2.425e+01 	 1.67112e+00
2.450e+01 	 1.65682e+00
2.475e+01 	 1.68957e+00
2.500e+01 	 1.56938e+00
2.525e+01 	 1.62779e+00
2.550e+01 	 1.52748e+00
2.575e+01 	 1.51963e+00
2.600e+01 	 1.46743e+00
2.625e+01 	 1.49635e+00
2.650e+01 	 1.39697e+00
2.675e+01 	 1.42194e+00
2.700e+01 	 1.36331e+00
2.725e+01 	 1.37074e+00
