# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 41 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 9.77336e-04
4.500e+00 	 4.03226e-05
4.750e+00 	 4.01152e-02
5.000e+00 	 6.76601e-02
5.250e+00 	 9.65460e-02
5.500e+00 	 1.97012e-01
5.750e+00 	 3.09249e-01
6.000e+00 	 4.35342e-01
6.250e+00 	 8.09534e-01
6.500e+00 	 1.42422e+00
6.750e+00 	 1.19159e+00
7.000e+00 	 1.22121e+00
7.250e+00 	 2.35659e+00
7.500e+00 	 4.31389e+00
7.750e+00 	 1.02728e-02
8.000e+00 	 1.42197e+00
8.250e+00 	 2.78874e+00
8.500e+00 	 2.75592e+00
8.750e+00 	 3.12883e+00
9.000e+00 	 3.18308e+00
9.250e+00 	 3.37415e+00
9.500e+00 	 3.76525e+00
9.750e+00 	 3.96237e+00
1.000e+01 	 3.62685e+00
1.025e+01 	 3.88558e+00
1.050e+01 	 3.95099e+00
1.075e+01 	 4.10182e+00
1.100e+01 	 4.15613e+00
1.125e+01 	 4.56707e+00
1.150e+01 	 4.60380e+00
1.175e+01 	 4.34470e+00
1.200e+01 	 4.58358e+00
1.225e+01 	 4.34073e+00
1.250e+01 	 4.32614e+00
1.275e+01 	 4.41435e+00
1.300e+01 	 4.31653e+00
1.325e+01 	 4.21297e+00
1.350e+01 	 4.26165e+00
1.375e+01 	 4.12840e+00
1.400e+01 	 4.18677e+00
1.425e+01 	 3.97994e+00
1.450e+01 	 4.04306e+00
1.475e+01 	 3.93686e+00
1.500e+01 	 3.94346e+00
1.525e+01 	 3.79470e+00
1.550e+01 	 3.85886e+00
1.575e+01 	 3.70127e+00
1.600e+01 	 3.72841e+00
1.625e+01 	 3.77487e+00
1.650e+01 	 3.45184e+00
1.675e+01 	 4.68537e+00
1.700e+01 	 1.77868e+00
1.725e+01 	 3.87513e+01
1.750e+01 	 6.39630e+01
1.775e+01 	 9.70992e+00
1.800e+01 	 2.56953e+00
1.825e+01 	 3.36416e+00
1.850e+01 	 3.00028e+00
1.875e+01 	 3.04491e+00
1.900e+01 	 3.15057e+00
1.925e+01 	 3.15146e+00
1.950e+01 	 1.34169e+01
1.975e+01 	 1.09392e+01
2.000e+01 	 3.81721e+00
2.025e+01 	 2.64185e+00
2.050e+01 	 2.10232e+00
2.075e+01 	 2.19221e+00
2.100e+01 	 2.13167e+00
2.125e+01 	 2.11298e+00
2.150e+01 	 2.05319e+00
2.175e+01 	 2.07817e+00
2.200e+01 	 2.06122e+00
2.225e+01 	 2.04343e+00
2.250e+01 	 1.94318e+00
2.275e+01 	 1.90613e+00
2.300e+01 	 1.86189e+00
2.325e+01 	 1.87594e+00
2.350e+01 	 1.79113e+00
2.375e+01 	 1.80753e+00
2.400e+01 	 1.73446e+00
2.425e+01 	 1.72497e+00
2.450e+01 	 1.70552e+00
2.475e+01 	 1.66397e+00
2.500e+01 	 1.62803e+00
2.525e+01 	 1.58977e+00
2.550e+01 	 1.57676e+00
2.575e+01 	 1.52835e+00
2.600e+01 	 1.48643e+00
2.625e+01 	 1.44937e+00
2.650e+01 	 1.45214e+00
2.675e+01 	 1.36840e+00
2.700e+01 	 1.39159e+00
2.725e+01 	 1.34940e+00
