# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 30 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.35882e-01
4.500e+00 	 1.35497e-01
4.750e+00 	 1.79316e-01
5.000e+00 	 1.53786e-01
5.250e+00 	 2.96903e-01
5.500e+00 	 4.03033e-01
5.750e+00 	 6.62587e-01
6.000e+00 	 8.06264e-01
6.250e+00 	 1.38435e+00
6.500e+00 	 1.89816e+00
6.750e+00 	 2.02026e+00
7.000e+00 	 2.29281e+00
7.250e+00 	 3.14251e+00
7.500e+00 	 4.74252e+00
7.750e+00 	 1.97584e+00
8.000e+00 	 3.49384e+00
8.250e+00 	 4.30117e+00
8.500e+00 	 4.53742e+00
8.750e+00 	 4.80770e+00
9.000e+00 	 5.14367e+00
9.250e+00 	 5.26391e+00
9.500e+00 	 5.73608e+00
9.750e+00 	 5.90771e+00
1.000e+01 	 5.81303e+00
1.025e+01 	 5.88905e+00
1.050e+01 	 6.01332e+00
1.075e+01 	 6.11833e+00
1.100e+01 	 6.02958e+00
1.125e+01 	 6.89078e+00
1.150e+01 	 6.57916e+00
1.175e+01 	 6.38634e+00
1.200e+01 	 6.54794e+00
1.225e+01 	 6.19008e+00
1.250e+01 	 6.14976e+00
1.275e+01 	 6.31765e+00
1.300e+01 	 5.98639e+00
1.325e+01 	 5.84919e+00
1.350e+01 	 5.82513e+00
1.375e+01 	 5.79957e+00
1.400e+01 	 5.54721e+00
1.425e+01 	 5.51596e+00
1.450e+01 	 5.37475e+00
1.475e+01 	 5.29017e+00
1.500e+01 	 5.17934e+00
1.525e+01 	 4.96824e+00
1.550e+01 	 5.01056e+00
1.575e+01 	 4.84497e+00
1.600e+01 	 4.77754e+00
1.625e+01 	 4.70080e+00
1.650e+01 	 4.47887e+00
1.675e+01 	 5.01925e+00
1.700e+01 	 3.71573e+00
1.725e+01 	 2.65881e+01
1.750e+01 	 4.41089e+01
1.775e+01 	 7.92135e+00
1.800e+01 	 3.41924e+00
1.825e+01 	 3.94762e+00
1.850e+01 	 3.55635e+00
1.875e+01 	 3.63352e+00
1.900e+01 	 3.51133e+00
1.925e+01 	 3.64785e+00
1.950e+01 	 9.98616e+00
1.975e+01 	 8.39051e+00
2.000e+01 	 3.84445e+00
2.025e+01 	 2.87246e+00
2.050e+01 	 2.54308e+00
2.075e+01 	 2.53375e+00
2.100e+01 	 2.51878e+00
2.125e+01 	 2.39598e+00
2.150e+01 	 2.33454e+00
2.175e+01 	 2.24873e+00
2.200e+01 	 2.25160e+00
2.225e+01 	 2.11715e+00
2.250e+01 	 2.03780e+00
2.275e+01 	 2.02793e+00
2.300e+01 	 1.91468e+00
2.325e+01 	 1.81838e+00
2.350e+01 	 1.80517e+00
2.375e+01 	 1.75194e+00
2.400e+01 	 1.65256e+00
2.425e+01 	 1.58646e+00
2.450e+01 	 1.50530e+00
2.475e+01 	 1.51685e+00
2.500e+01 	 1.38865e+00
2.525e+01 	 1.33133e+00
2.550e+01 	 1.26012e+00
2.575e+01 	 1.20921e+00
2.600e+01 	 1.15534e+00
2.625e+01 	 1.06556e+00
2.650e+01 	 1.03662e+00
2.675e+01 	 9.34957e-01
2.700e+01 	 9.05364e-01
2.725e+01 	 8.25118e-01
2.750e+01 	 7.28672e-01
2.775e+01 	 7.21648e-01
2.800e+01 	 6.10856e-01
2.825e+01 	 5.90372e-01
2.850e+01 	 5.16269e-01
2.875e+01 	 4.26831e-01
2.900e+01 	 3.60622e-01
2.925e+01 	 2.90477e-01
2.950e+01 	 2.18454e-01
2.975e+01 	 1.22699e-01
3.000e+01 	 5.21976e-02
3.025e+01 	 1.93503e-03
3.050e+01 	 7.56596e-03
3.075e+01 	 2.26048e-03
3.100e+01 	 2.99403e-03
3.125e+01 	 4.64510e-03
3.150e+01 	 2.40925e-03
3.175e+01 	 1.90022e-03
3.200e+01 	 3.08961e-03
3.225e+01 	 4.67845e-04
3.250e+01 	 3.03501e-03
