# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 40 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 4.03464e-27
4.500e+00 	 7.29530e-18
4.750e+00 	 1.56719e-02
5.000e+00 	 7.33178e-02
5.250e+00 	 9.27584e-02
5.500e+00 	 2.13780e-01
5.750e+00 	 2.98579e-01
6.000e+00 	 4.39124e-01
6.250e+00 	 8.48235e-01
6.500e+00 	 1.42615e+00
6.750e+00 	 1.24041e+00
7.000e+00 	 1.26903e+00
7.250e+00 	 2.37589e+00
7.500e+00 	 4.37933e+00
7.750e+00 	 1.30958e-06
8.000e+00 	 1.61205e+00
8.250e+00 	 2.83841e+00
8.500e+00 	 2.82782e+00
8.750e+00 	 3.23334e+00
9.000e+00 	 3.28493e+00
9.250e+00 	 3.49198e+00
9.500e+00 	 3.90041e+00
9.750e+00 	 4.07710e+00
1.000e+01 	 3.71209e+00
1.025e+01 	 4.03189e+00
1.050e+01 	 4.07597e+00
1.075e+01 	 4.27332e+00
1.100e+01 	 4.23514e+00
1.125e+01 	 4.79897e+00
1.150e+01 	 4.62306e+00
1.175e+01 	 4.63101e+00
1.200e+01 	 4.59581e+00
1.225e+01 	 4.46842e+00
1.250e+01 	 4.50439e+00
1.275e+01 	 4.48007e+00
1.300e+01 	 4.43878e+00
1.325e+01 	 4.33025e+00
1.350e+01 	 4.30542e+00
1.375e+01 	 4.28685e+00
1.400e+01 	 4.19170e+00
1.425e+01 	 4.10465e+00
1.450e+01 	 4.12692e+00
1.475e+01 	 4.04334e+00
1.500e+01 	 3.95715e+00
1.525e+01 	 3.97281e+00
1.550e+01 	 3.90140e+00
1.575e+01 	 3.83671e+00
1.600e+01 	 3.74708e+00
1.625e+01 	 3.87459e+00
1.650e+01 	 3.45152e+00
1.675e+01 	 4.67222e+00
1.700e+01 	 1.97641e+00
1.725e+01 	 3.78179e+01
1.750e+01 	 6.30644e+01
1.775e+01 	 9.43901e+00
1.800e+01 	 2.72477e+00
1.825e+01 	 3.32350e+00
1.850e+01 	 3.08798e+00
1.875e+01 	 3.03699e+00
1.900e+01 	 3.23430e+00
1.925e+01 	 3.17293e+00
1.950e+01 	 1.32811e+01
1.975e+01 	 1.08330e+01
2.000e+01 	 3.79543e+00
2.025e+01 	 2.71420e+00
2.050e+01 	 2.13193e+00
2.075e+01 	 2.24698e+00
2.100e+01 	 2.15614e+00
2.125e+01 	 2.11473e+00
2.150e+01 	 2.13905e+00
2.175e+01 	 2.03553e+00
2.200e+01 	 2.13554e+00
2.225e+01 	 2.02057e+00
2.250e+01 	 1.98120e+00
2.275e+01 	 1.93279e+00
2.300e+01 	 1.94309e+00
2.325e+01 	 1.82236e+00
2.350e+01 	 1.86407e+00
2.375e+01 	 1.78979e+00
2.400e+01 	 1.74023e+00
2.425e+01 	 1.76988e+00
2.450e+01 	 1.67917e+00
2.475e+01 	 1.70985e+00
2.500e+01 	 1.62741e+00
2.525e+01 	 1.60021e+00
2.550e+01 	 1.56706e+00
2.575e+01 	 1.53306e+00
2.600e+01 	 1.47972e+00
2.625e+01 	 1.44592e+00
2.650e+01 	 1.42580e+00
2.675e+01 	 1.39449e+00
2.700e+01 	 1.40056e+00
2.725e+01 	 1.31793e+00
