# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 12 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.39420e-01
4.500e+00 	 3.79902e-01
4.750e+00 	 6.26902e-01
5.000e+00 	 1.10832e+00
5.250e+00 	 1.97673e+00
5.500e+00 	 3.02642e+00
5.750e+00 	 4.89191e+00
6.000e+00 	 6.55899e+00
6.250e+00 	 8.63784e+00
6.500e+00 	 1.08098e+01
6.750e+00 	 1.27059e+01
7.000e+00 	 1.45379e+01
7.250e+00 	 1.63359e+01
7.500e+00 	 1.76967e+01
7.750e+00 	 1.94619e+01
8.000e+00 	 2.08461e+01
8.250e+00 	 2.16455e+01
8.500e+00 	 2.19592e+01
8.750e+00 	 2.21088e+01
9.000e+00 	 2.21831e+01
9.250e+00 	 2.16265e+01
9.500e+00 	 2.11753e+01
9.750e+00 	 2.02490e+01
1.000e+01 	 1.91324e+01
1.025e+01 	 1.76590e+01
1.050e+01 	 1.58469e+01
1.075e+01 	 1.43744e+01
1.100e+01 	 1.22275e+01
1.125e+01 	 1.12702e+01
1.150e+01 	 8.34036e+00
1.175e+01 	 4.93772e+00
1.200e+01 	 1.80682e+00
1.225e+01 	 1.14790e-01
1.250e+01 	 1.95032e-01
1.275e+01 	 1.36673e-01
1.300e+01 	 1.41317e-01
1.325e+01 	 1.45533e-01
1.350e+01 	 1.34165e-01
1.375e+01 	 1.44258e-01
1.400e+01 	 1.31180e-01
1.425e+01 	 1.33567e-01
1.450e+01 	 1.37795e-01
1.475e+01 	 1.37820e-01
1.500e+01 	 1.31571e-01
1.525e+01 	 1.27715e-01
1.550e+01 	 1.32032e-01
1.575e+01 	 1.34721e-01
1.600e+01 	 1.23373e-01
1.625e+01 	 1.24860e-01
1.650e+01 	 1.19281e-01
1.675e+01 	 1.08711e-01
1.700e+01 	 1.11649e-01
1.725e+01 	 9.81529e-02
1.750e+01 	 1.03578e-01
1.775e+01 	 9.16172e-02
1.800e+01 	 9.23903e-02
1.825e+01 	 7.32685e-02
1.850e+01 	 7.11679e-02
1.875e+01 	 6.69118e-02
1.900e+01 	 5.33535e-02
1.925e+01 	 5.72525e-02
1.950e+01 	 3.81736e-02
1.975e+01 	 4.13191e-02
2.000e+01 	 3.40956e-02
2.025e+01 	 2.60379e-02
2.050e+01 	 2.50993e-02
2.075e+01 	 1.99565e-02
2.100e+01 	 1.33186e-02
2.125e+01 	 1.24755e-02
2.150e+01 	 9.22007e-03
2.175e+01 	 6.40130e-03
2.200e+01 	 5.45577e-03
2.225e+01 	 3.23433e-03
2.250e+01 	 1.92666e-03
2.275e+01 	 4.59160e-03
2.300e+01 	 1.65513e-03
