# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 16 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.68857e-01
4.500e+00 	 1.60534e-01
4.750e+00 	 3.13957e-01
5.000e+00 	 4.88447e-01
5.250e+00 	 7.98843e-01
5.500e+00 	 1.41714e+00
5.750e+00 	 2.23620e+00
6.000e+00 	 3.08405e+00
6.250e+00 	 4.13361e+00
6.500e+00 	 5.30358e+00
6.750e+00 	 6.46519e+00
7.000e+00 	 7.40616e+00
7.250e+00 	 8.62106e+00
7.500e+00 	 9.54660e+00
7.750e+00 	 1.06641e+01
8.000e+00 	 1.17645e+01
8.250e+00 	 1.25637e+01
8.500e+00 	 1.29527e+01
8.750e+00 	 1.35265e+01
9.000e+00 	 1.40087e+01
9.250e+00 	 1.41400e+01
9.500e+00 	 1.45367e+01
9.750e+00 	 1.45269e+01
1.000e+01 	 1.48218e+01
1.025e+01 	 1.42622e+01
1.050e+01 	 1.41043e+01
1.075e+01 	 1.39766e+01
1.100e+01 	 1.35493e+01
1.125e+01 	 1.47697e+01
1.150e+01 	 1.37390e+01
1.175e+01 	 1.31495e+01
1.200e+01 	 1.25833e+01
1.225e+01 	 1.16168e+01
1.250e+01 	 1.13111e+01
1.275e+01 	 1.05203e+01
1.300e+01 	 1.00293e+01
1.325e+01 	 9.17122e+00
1.350e+01 	 8.59097e+00
1.375e+01 	 7.71847e+00
1.400e+01 	 7.10337e+00
1.425e+01 	 6.40353e+00
1.450e+01 	 5.64831e+00
1.475e+01 	 4.95748e+00
1.500e+01 	 4.09023e+00
1.525e+01 	 3.32609e+00
1.550e+01 	 2.46880e+00
1.575e+01 	 1.59345e+00
1.600e+01 	 4.81829e-01
1.625e+01 	 8.81827e-02
1.650e+01 	 5.73049e-02
1.675e+01 	 5.39343e-02
1.700e+01 	 5.86569e-02
1.725e+01 	 5.10622e-02
1.750e+01 	 5.66259e-02
1.775e+01 	 4.40922e-02
1.800e+01 	 5.79571e-02
1.825e+01 	 4.75058e-02
1.850e+01 	 4.01885e-02
1.875e+01 	 4.86387e-02
1.900e+01 	 4.09978e-02
1.925e+01 	 4.02278e-02
1.950e+01 	 4.22338e-02
1.975e+01 	 3.87354e-02
2.000e+01 	 3.63165e-02
2.025e+01 	 3.37753e-02
2.050e+01 	 3.56844e-02
2.075e+01 	 2.93492e-02
2.100e+01 	 2.68324e-02
2.125e+01 	 2.80001e-02
2.150e+01 	 2.47425e-02
2.175e+01 	 2.61242e-02
2.200e+01 	 1.95481e-02
2.225e+01 	 2.21898e-02
2.250e+01 	 1.13862e-02
2.275e+01 	 2.44113e-02
2.300e+01 	 9.40784e-03
2.325e+01 	 1.74043e-02
2.350e+01 	 1.28442e-02
2.375e+01 	 8.30025e-03
2.400e+01 	 1.22267e-02
2.425e+01 	 7.35191e-03
2.450e+01 	 6.59422e-03
2.475e+01 	 6.70782e-03
2.500e+01 	 6.69795e-03
2.525e+01 	 4.15409e-03
2.550e+01 	 4.44737e-03
2.575e+01 	 4.01459e-03
