# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 26 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 1.90790e-01
4.500e+00 	 2.05441e-01
4.750e+00 	 1.88698e-01
5.000e+00 	 2.03304e-01
5.250e+00 	 4.15898e-01
5.500e+00 	 5.36262e-01
5.750e+00 	 8.46294e-01
6.000e+00 	 1.20441e+00
6.250e+00 	 1.67851e+00
6.500e+00 	 2.34869e+00
6.750e+00 	 2.61067e+00
7.000e+00 	 2.92748e+00
7.250e+00 	 3.81856e+00
7.500e+00 	 5.12157e+00
7.750e+00 	 3.53098e+00
8.000e+00 	 4.70281e+00
8.250e+00 	 5.54281e+00
8.500e+00 	 5.77399e+00
8.750e+00 	 6.21277e+00
9.000e+00 	 6.49482e+00
9.250e+00 	 6.66298e+00
9.500e+00 	 7.09844e+00
9.750e+00 	 7.32709e+00
1.000e+01 	 7.26429e+00
1.025e+01 	 7.35340e+00
1.050e+01 	 7.40392e+00
1.075e+01 	 7.52103e+00
1.100e+01 	 7.51326e+00
1.125e+01 	 8.47650e+00
1.150e+01 	 8.02623e+00
1.175e+01 	 7.88593e+00
1.200e+01 	 7.80790e+00
1.225e+01 	 7.58124e+00
1.250e+01 	 7.44740e+00
1.275e+01 	 7.35712e+00
1.300e+01 	 7.32117e+00
1.325e+01 	 6.99909e+00
1.350e+01 	 6.81858e+00
1.375e+01 	 6.77921e+00
1.400e+01 	 6.52016e+00
1.425e+01 	 6.45486e+00
1.450e+01 	 6.21569e+00
1.475e+01 	 6.19494e+00
1.500e+01 	 5.83661e+00
1.525e+01 	 5.89116e+00
1.550e+01 	 5.52876e+00
1.575e+01 	 5.62728e+00
1.600e+01 	 5.21909e+00
1.625e+01 	 5.31574e+00
1.650e+01 	 4.90359e+00
1.675e+01 	 5.39960e+00
1.700e+01 	 3.87754e+00
1.725e+01 	 1.83068e+01
1.750e+01 	 3.08477e+01
1.775e+01 	 6.92369e+00
1.800e+01 	 4.12860e+00
1.825e+01 	 3.93681e+00
1.850e+01 	 3.86820e+00
1.875e+01 	 3.71763e+00
1.900e+01 	 3.63828e+00
1.925e+01 	 3.53415e+00
1.950e+01 	 7.39130e+00
1.975e+01 	 6.79715e+00
2.000e+01 	 3.40849e+00
2.025e+01 	 2.96110e+00
2.050e+01 	 2.49464e+00
2.075e+01 	 2.51811e+00
2.100e+01 	 2.36363e+00
2.125e+01 	 2.29038e+00
2.150e+01 	 2.17444e+00
2.175e+01 	 2.07884e+00
2.200e+01 	 1.96958e+00
2.225e+01 	 1.82244e+00
2.250e+01 	 1.77041e+00
2.275e+01 	 1.61130e+00
2.300e+01 	 1.56636e+00
2.325e+01 	 1.41184e+00
2.350e+01 	 1.32322e+00
2.375e+01 	 1.20277e+00
2.400e+01 	 1.09230e+00
2.425e+01 	 9.78688e-01
2.450e+01 	 8.70702e-01
2.475e+01 	 7.59001e-01
2.500e+01 	 6.62250e-01
2.525e+01 	 5.14731e-01
2.550e+01 	 3.91222e-01
2.575e+01 	 2.53610e-01
2.600e+01 	 9.89174e-02
2.625e+01 	 1.70332e-02
2.650e+01 	 1.76217e-02
2.675e+01 	 1.43904e-02
2.700e+01 	 1.58584e-02
2.725e+01 	 1.27082e-02
2.750e+01 	 1.30358e-02
2.775e+01 	 1.29896e-02
2.800e+01 	 1.01223e-02
2.825e+01 	 1.32097e-02
2.850e+01 	 9.10321e-03
