# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 24 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.40651e-01
4.500e+00 	 1.81365e-01
4.750e+00 	 2.31894e-01
5.000e+00 	 3.04786e-01
5.250e+00 	 4.19827e-01
5.500e+00 	 6.84664e-01
5.750e+00 	 9.71074e-01
6.000e+00 	 1.40137e+00
6.250e+00 	 2.01368e+00
6.500e+00 	 2.54847e+00
6.750e+00 	 3.09294e+00
7.000e+00 	 3.43817e+00
7.250e+00 	 4.37171e+00
7.500e+00 	 5.30679e+00
7.750e+00 	 4.67371e+00
8.000e+00 	 5.63417e+00
8.250e+00 	 6.42165e+00
8.500e+00 	 6.70915e+00
8.750e+00 	 7.13052e+00
9.000e+00 	 7.50758e+00
9.250e+00 	 7.57755e+00
9.500e+00 	 8.12219e+00
9.750e+00 	 8.33480e+00
1.000e+01 	 8.34179e+00
1.025e+01 	 8.39333e+00
1.050e+01 	 8.35410e+00
1.075e+01 	 8.55262e+00
1.100e+01 	 8.44535e+00
1.125e+01 	 9.53156e+00
1.150e+01 	 8.95847e+00
1.175e+01 	 8.86498e+00
1.200e+01 	 8.67953e+00
1.225e+01 	 8.43222e+00
1.250e+01 	 8.30578e+00
1.275e+01 	 8.20813e+00
1.300e+01 	 8.02615e+00
1.325e+01 	 7.81458e+00
1.350e+01 	 7.52035e+00
1.375e+01 	 7.40092e+00
1.400e+01 	 7.16252e+00
1.425e+01 	 7.01300e+00
1.450e+01 	 6.77789e+00
1.475e+01 	 6.63723e+00
1.500e+01 	 6.36506e+00
1.525e+01 	 6.23801e+00
1.550e+01 	 5.98798e+00
1.575e+01 	 5.93743e+00
1.600e+01 	 5.57247e+00
1.625e+01 	 5.56966e+00
1.650e+01 	 5.18384e+00
1.675e+01 	 5.47321e+00
1.700e+01 	 4.31035e+00
1.725e+01 	 1.35347e+01
1.750e+01 	 2.17552e+01
1.775e+01 	 6.03399e+00
1.800e+01 	 4.16486e+00
1.825e+01 	 3.97424e+00
1.850e+01 	 3.82249e+00
1.875e+01 	 3.62717e+00
1.900e+01 	 3.53266e+00
1.925e+01 	 3.37942e+00
1.950e+01 	 5.74086e+00
1.975e+01 	 5.33947e+00
2.000e+01 	 3.02016e+00
2.025e+01 	 2.68760e+00
2.050e+01 	 2.30019e+00
2.075e+01 	 2.25390e+00
2.100e+01 	 2.02923e+00
2.125e+01 	 1.96402e+00
2.150e+01 	 1.80626e+00
2.175e+01 	 1.63260e+00
2.200e+01 	 1.49943e+00
2.225e+01 	 1.37253e+00
2.250e+01 	 1.17816e+00
2.275e+01 	 1.03304e+00
2.300e+01 	 8.80147e-01
2.325e+01 	 7.13970e-01
2.350e+01 	 5.60683e-01
2.375e+01 	 3.39336e-01
2.400e+01 	 1.55176e-01
2.425e+01 	 2.00270e-02
2.450e+01 	 3.10683e-02
2.475e+01 	 2.08746e-02
2.500e+01 	 2.50490e-02
2.525e+01 	 2.21962e-02
2.550e+01 	 1.96618e-02
2.575e+01 	 1.97341e-02
2.600e+01 	 2.01856e-02
2.625e+01 	 1.69318e-02
2.650e+01 	 2.00451e-02
2.675e+01 	 1.55483e-02
2.700e+01 	 1.64313e-02
2.725e+01 	 1.67473e-02
2.750e+01 	 1.30664e-02
2.775e+01 	 1.36215e-02
