# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 19 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 2.89352e-01
4.500e+00 	 2.62072e-01
4.750e+00 	 3.32734e-01
5.000e+00 	 4.08511e-01
5.250e+00 	 7.30986e-01
5.500e+00 	 1.03884e+00
5.750e+00 	 1.62427e+00
6.000e+00 	 2.23875e+00
6.250e+00 	 3.01053e+00
6.500e+00 	 3.84505e+00
6.750e+00 	 4.67667e+00
7.000e+00 	 5.50702e+00
7.250e+00 	 6.26572e+00
7.500e+00 	 7.07946e+00
7.750e+00 	 7.99275e+00
8.000e+00 	 8.76708e+00
8.250e+00 	 9.48902e+00
8.500e+00 	 9.93068e+00
8.750e+00 	 1.03994e+01
9.000e+00 	 1.08553e+01
9.250e+00 	 1.10575e+01
9.500e+00 	 1.15475e+01
9.750e+00 	 1.16942e+01
1.000e+01 	 1.19832e+01
1.025e+01 	 1.16996e+01
1.050e+01 	 1.17126e+01
1.075e+01 	 1.17444e+01
1.100e+01 	 1.14976e+01
1.125e+01 	 1.28630e+01
1.150e+01 	 1.19885e+01
1.175e+01 	 1.17802e+01
1.200e+01 	 1.13240e+01
1.225e+01 	 1.08485e+01
1.250e+01 	 1.07029e+01
1.275e+01 	 1.02279e+01
1.300e+01 	 1.00336e+01
1.325e+01 	 9.45635e+00
1.350e+01 	 9.18027e+00
1.375e+01 	 8.80320e+00
1.400e+01 	 8.33042e+00
1.425e+01 	 8.04559e+00
1.450e+01 	 7.55758e+00
1.475e+01 	 7.22249e+00
1.500e+01 	 6.86654e+00
1.525e+01 	 6.42690e+00
1.550e+01 	 6.14381e+00
1.575e+01 	 5.69402e+00
1.600e+01 	 5.25150e+00
1.625e+01 	 4.90633e+00
1.650e+01 	 4.59774e+00
1.675e+01 	 4.12543e+00
1.700e+01 	 3.82216e+00
1.725e+01 	 3.36735e+00
1.750e+01 	 2.93626e+00
1.775e+01 	 2.59347e+00
1.800e+01 	 2.21767e+00
1.825e+01 	 1.72828e+00
1.850e+01 	 1.36734e+00
1.875e+01 	 7.96273e-01
1.900e+01 	 2.94481e-01
1.925e+01 	 5.36963e-02
1.950e+01 	 5.07613e-02
1.975e+01 	 4.16646e-02
2.000e+01 	 4.43443e-02
2.025e+01 	 3.71709e-02
2.050e+01 	 4.30672e-02
2.075e+01 	 3.74879e-02
2.100e+01 	 3.98416e-02
2.125e+01 	 3.26806e-02
2.150e+01 	 3.57421e-02
2.175e+01 	 3.23244e-02
2.200e+01 	 2.60852e-02
2.225e+01 	 3.31109e-02
2.250e+01 	 2.40073e-02
2.275e+01 	 2.70961e-02
2.300e+01 	 2.85624e-02
2.325e+01 	 2.00267e-02
2.350e+01 	 2.28043e-02
2.375e+01 	 1.81451e-02
2.400e+01 	 2.19830e-02
2.425e+01 	 1.68590e-02
2.450e+01 	 1.41183e-02
2.475e+01 	 1.70186e-02
2.500e+01 	 1.42535e-02
2.525e+01 	 1.16693e-02
2.550e+01 	 1.27142e-02
2.575e+01 	 1.01402e-02
2.600e+01 	 1.09422e-02
2.625e+01 	 8.62560e-03
2.650e+01 	 7.73644e-03
2.675e+01 	 6.84946e-03
2.700e+01 	 8.56034e-03
2.725e+01 	 2.18774e-03
2.750e+01 	 6.76523e-03
