# 18.11.2020
# 
# unfiltered x-ray spectrum
# measured at: PTB, Braunschweig
# anode: molybdenum
# tube voltage: 46 kV
# anode angle: 26°
# inherent filtration: 1 mm Be
# measured in air at 100 cm distance from the focus
# bin width: 0.25 keV
# 
# energy 	 fluence
# (top of bin) 	 (normalised to total fluence and bin width)
# [keV] 	 [photons keV^-1 cm^-2]
2.500e-01 	 0.00000e+00
5.000e-01 	 0.00000e+00
7.500e-01 	 0.00000e+00
1.000e+00 	 0.00000e+00
1.250e+00 	 0.00000e+00
1.500e+00 	 0.00000e+00
1.750e+00 	 0.00000e+00
2.000e+00 	 0.00000e+00
2.250e+00 	 0.00000e+00
2.500e+00 	 0.00000e+00
2.750e+00 	 0.00000e+00
3.000e+00 	 0.00000e+00
3.250e+00 	 0.00000e+00
3.500e+00 	 0.00000e+00
3.750e+00 	 0.00000e+00
4.000e+00 	 0.00000e+00
4.250e+00 	 6.67289e-15
4.500e+00 	 5.35465e-13
4.750e+00 	 3.81305e-04
5.000e+00 	 3.39173e-02
5.250e+00 	 4.26619e-02
5.500e+00 	 1.60415e-01
5.750e+00 	 2.29155e-01
6.000e+00 	 3.44767e-01
6.250e+00 	 6.82835e-01
6.500e+00 	 1.34164e+00
6.750e+00 	 1.04250e+00
7.000e+00 	 9.29089e-01
7.250e+00 	 2.36100e+00
7.500e+00 	 3.93341e+00
7.750e+00 	 1.18628e-11
8.000e+00 	 7.81975e-01
8.250e+00 	 2.48941e+00
8.500e+00 	 2.31521e+00
8.750e+00 	 2.66306e+00
9.000e+00 	 2.79509e+00
9.250e+00 	 2.90878e+00
9.500e+00 	 3.35681e+00
9.750e+00 	 3.50124e+00
1.000e+01 	 3.05236e+00
1.025e+01 	 3.39377e+00
1.050e+01 	 3.43502e+00
1.075e+01 	 3.64874e+00
1.100e+01 	 3.63611e+00
1.125e+01 	 4.11306e+00
1.150e+01 	 4.01537e+00
1.175e+01 	 3.94218e+00
1.200e+01 	 3.98412e+00
1.225e+01 	 3.88679e+00
1.250e+01 	 3.90891e+00
1.275e+01 	 3.93171e+00
1.300e+01 	 3.87986e+00
1.325e+01 	 3.82773e+00
1.350e+01 	 3.80158e+00
1.375e+01 	 3.76747e+00
1.400e+01 	 3.70872e+00
1.425e+01 	 3.63217e+00
1.450e+01 	 3.70353e+00
1.475e+01 	 3.55581e+00
1.500e+01 	 3.61630e+00
1.525e+01 	 3.47611e+00
1.550e+01 	 3.47815e+00
1.575e+01 	 3.45675e+00
1.600e+01 	 3.42520e+00
1.625e+01 	 3.52633e+00
1.650e+01 	 3.10175e+00
1.675e+01 	 4.60773e+00
1.700e+01 	 1.21722e+00
1.725e+01 	 4.08826e+01
1.750e+01 	 6.94343e+01
1.775e+01 	 1.05137e+01
1.800e+01 	 2.27046e+00
1.825e+01 	 3.19343e+00
1.850e+01 	 2.81806e+00
1.875e+01 	 2.74201e+00
1.900e+01 	 3.11051e+00
1.925e+01 	 2.83300e+00
1.950e+01 	 1.41316e+01
1.975e+01 	 1.17450e+01
2.000e+01 	 3.77487e+00
2.025e+01 	 2.49668e+00
2.050e+01 	 1.88170e+00
2.075e+01 	 2.04150e+00
2.100e+01 	 1.92331e+00
2.125e+01 	 1.96351e+00
2.150e+01 	 1.92894e+00
2.175e+01 	 1.89480e+00
2.200e+01 	 1.96472e+00
2.225e+01 	 1.92040e+00
2.250e+01 	 1.82617e+00
2.275e+01 	 1.78088e+00
2.300e+01 	 1.77789e+00
2.325e+01 	 1.74401e+00
2.350e+01 	 1.73140e+00
2.375e+01 	 1.68253e+00
2.400e+01 	 1.67137e+00
2.425e+01 	 1.67004e+00
2.450e+01 	 1.59537e+00
2.475e+01 	 1.63094e+00
2.500e+01 	 1.60098e+00
2.525e+01 	 1.54276e+00
2.550e+01 	 1.50503e+00
2.575e+01 	 1.48477e+00
2.600e+01 	 1.49410e+00
2.625e+01 	 1.42759e+00
2.650e+01 	 1.42183e+00
2.675e+01 	 1.35777e+00
2.700e+01 	 1.39502e+00
2.725e+01 	 1.34523e+00
